country,scenario,temp,precip
Paraguay,hd85bi50,241.66166833257464,1550.5513271519562
Rwanda,hd85bi50,218.4959865276547,1038.056219220451
Sierra Leone,hd85bi50,282.1461635913242,2793.863201124493
El Salvador,hd85bi50,269.6940528035104,1709.5800646383937
Suriname,hd85bi50,295.6867958853211,1226.522328074487
Togo,hd85bi50,290.7115406792816,1011.317640330047
Thailand,hd85bi50,281.6057497923406,2520.929467417533
Timor-Leste,hd85bi50,261.3556773659625,1441.8445701438718
Trinidad and Tobago,hd85bi50,276.8613981281265,1526.1962206680848
Tanzania,hd85bi50,252.69479463981227,1075.6920082112315
Uganda,hd85bi50,246.8121707657583,1218.6787597313005
United States,hd85bi50,170.25832171722345,1531.2894736975795
Venezuela,hd85bi50,284.9855160486709,749.8202734970839
Vietnam,hd85bi50,254.1340573005948,1820.9187140231204
Yemen,hd85bi50,206.5684744061586,335.7655890630089
Zambia,hd85bi50,234.61320502358203,1043.728040880913
Zimbabwe,hd85bi50,232.66678958519606,607.0339818536759
Angola,ip85bi50,244.8668836010694,838.6234854551811
Burundi,ip85bi50,224.90237068777907,1616.302437127525
Benin,ip85bi50,303.50030627599403,929.7221969292885
Belize,ip85bi50,265.72197172490945,1938.389484128722
Bolivia,ip85bi50,273.0507872176065,1385.4450160890533
Brazil,ip85bi50,255.82161593790303,1402.3337288068408
Central African Republic,ip85bi50,282.5738157218875,1523.4165233516196
China,ip85bi50,211.1345561194943,1424.3063799604531
Côte d'Ivoire,ip85bi50,289.48962299243817,1428.0076920563163
Cameroon,ip85bi50,265.4366304981976,1980.5042642485519
Democratic Republic of the Congo,ip85bi50,267.42010628527095,1653.9831310487282
Republic of Congo,ip85bi50,265.62793451895607,1744.1254784571493
Colombia,ip85bi50,261.0395225305692,3161.7356615130993
Costa Rica,ip85bi50,271.16884006971026,2763.206464032265
Cuba,ip85bi50,271.85471028003724,1155.1778419909701
Dominican Republic,ip85bi50,259.0822083667651,1218.9347145664076
Ecuador,ip85bi50,263.82361963514796,2806.1705580941943
Ethiopia,ip85bi50,233.79235823549277,1520.9632718685125
Gabon,ip85bi50,265.01271924096864,1782.5960398670563
Ghana,ip85bi50,293.98436495794704,1546.1152188467618
Guinea,ip85bi50,275.8533678903902,1914.809983448226
Equatorial Guinea,ip85bi50,259.25808911102524,2081.9360890398834
Guatemala,ip85bi50,239.2150023869093,1957.3032906590909
Guyana,ip85bi50,289.79728487467787,1829.4746383757065
Honduras,ip85bi50,259.02862461929544,1291.578254804496
Haiti,ip85bi50,267.203039854261,1470.1904640796129
Indonesia,ip85bi50,270.401050964902,2787.468639253083
India,ip85bi50,269.0993895104307,2847.5928084645116
Jamaica,ip85bi50,258.0590427543265,2149.7301301454713
Kenya,ip85bi50,296.129088711372,854.5268425818845
Cambodia,ip85bi50,271.18522693561994,2105.6674040505586
Lao PDR,ip85bi50,235.1169135960732,1586.2893447595563
Liberia,ip85bi50,285.5536654765043,2807.2075077695863
Sri Lanka,ip85bi50,290.8572597105554,2234.402516507987
Madagascar,ip85bi50,240.4780765037998,1636.7878562106653
Mexico,ip85bi50,249.00800079383984,1129.5761441737268
Myanmar,ip85bi50,284.7201579993301,2864.9607541316686
Mozambique,ip85bi50,260.7857538077711,1149.4160258830836
Malawi,ip85bi50,239.01205922936973,1206.965275328609
Malaysia,ip85bi50,288.1468158011187,2922.8739421649607
Nigeria,ip85bi50,291.5714682323734,1421.6369649511284
Nicaragua,ip85bi50,284.4553334441331,1697.7919080145818
Nepal,ip85bi50,250.52166577375164,2197.899289657606
Panama,ip85bi50,266.9436518117261,2521.9931218439037
Peru,ip85bi50,193.4885933756449,1040.395361934223
Philippines,ip85bi50,269.74565151024814,2661.500647347315
Papua New Guinea,ip85bi50,256.4878854188053,3181.2990356362734
Puerto Rico,ip85bi50,254.69946546507424,1826.6077395845089
Paraguay,ip85bi50,250.0251683507453,1394.784406716003
Rwanda,ip85bi50,221.08810227881676,1567.9320519449682
Sierra Leone,ip85bi50,290.9340946805493,2943.818133035063
El Salvador,ip85bi50,274.3758866115811,1626.0596886105097
Suriname,ip85bi50,297.3098875043137,1740.0254559574732
Togo,ip85bi50,298.8064563623583,924.088245608896
Thailand,ip85bi50,287.5933904716224,2333.589378753682
Timor-Leste,ip85bi50,269.68353903809873,2242.3327596250915
Trinidad and Tobago,ip85bi50,283.3178841228875,1411.0430458718838
Tanzania,ip85bi50,259.26416349863706,1474.218945820301
Uganda,ip85bi50,249.005027942486,2422.9075888736493
United States,ip85bi50,174.24810184416958,2036.1293219096906
Venezuela,ip85bi50,288.3248002042177,798.8964943324428
Vietnam,ip85bi50,257.9352290868808,1936.8782562451904
Yemen,ip85bi50,214.95426892886235,349.6662322214231
Zambia,ip85bi50,237.8777599282141,1250.2517077207322
Zimbabwe,ip85bi50,237.80676265700745,613.6707403971099
Angola,he85bi50,246.99240304693507,755.344635358922
Burundi,he85bi50,227.60579153851816,1169.3212886843448
Benin,he85bi50,300.3031186384214,1067.770642018817
Belize,he85bi50,264.6489697290129,2044.6438582044466
Bolivia,he85bi50,271.58646471790183,1410.331302003213
Brazil,he85bi50,255.43976092983885,1431.2271087947668
Central African Republic,he85bi50,286.4249208565049,1577.6448503787067
China,he85bi50,211.86870811410208,1501.2547094913307
Côte d'Ivoire,he85bi50,287.4699662084183,1460.4592408039027
Cameroon,he85bi50,266.0351172823399,1971.8753501221227
Democratic Republic of the Congo,he85bi50,271.8254719711239,1632.561744372705
Republic of Congo,he85bi50,268.8658196882031,1707.1363704634596
Colombia,he85bi50,259.68104458768926,3560.268433261522
Costa Rica,he85bi50,272.55220041220383,3189.838319627484
Cuba,he85bi50,269.2596620592848,1196.9597273630723
Dominican Republic,he85bi50,259.02467095765735,1157.8307460045528
Ecuador,he85bi50,259.7464648368695,3019.5575624186595
Ethiopia,he85bi50,231.9108449555584,1019.5248669108429
Gabon,he85bi50,267.3114267285811,1707.167558897427
Ghana,he85bi50,291.8773096078078,1592.9020880497394
Guinea,he85bi50,274.85310777807194,1967.993295494616
Equatorial Guinea,he85bi50,259.9806974429512,1987.940833537259
Guatemala,he85bi50,240.3024904443847,2003.8672650658043
Guyana,he85bi50,294.96394940676186,1307.6997224516904
Honduras,he85bi50,260.9581379890732,1424.3137719172971
Haiti,he85bi50,265.40666712412997,1385.7769236689692
Indonesia,he85bi50,269.72246591146956,2354.064417195465
India,he85bi50,268.66762030688386,2260.171051156029
Jamaica,he85bi50,255.82634058858866,2274.6739378075895
Kenya,he85bi50,293.77397150017197,473.88116992067165
Cambodia,he85bi50,275.6468223297043,1917.3878116463188
Lao PDR,he85bi50,240.009491791823,1389.9757529474268
Liberia,he85bi50,283.9095738351663,2878.2755019206875
Sri Lanka,he85bi50,290.15124798885535,1842.770735680754
Madagascar,he85bi50,238.3940695655753,1527.5876512066454
Mexico,he85bi50,248.25062467128475,1339.2624539388723
Myanmar,he85bi50,285.3386034931328,2897.653601325354
Mozambique,he85bi50,264.55918840309533,956.1509373596198
Malawi,he85bi50,241.38154630587903,924.5077839682316
Malaysia,he85bi50,286.88941412033984,2676.1993606075507
Nigeria,he85bi50,288.58232816347584,1578.945120907912
Nicaragua,he85bi50,287.3280627794691,1903.6427072718852
Nepal,he85bi50,238.8338915169213,1716.829170485005
Panama,he85bi50,266.8729746369355,2865.8389858804017
Peru,he85bi50,190.27460864029973,1061.3394961315785
Philippines,he85bi50,267.9743074167831,2319.2926976085078
Papua New Guinea,he85bi50,253.31153992854271,3070.0957035787005
Puerto Rico,he85bi50,252.7331452599294,1798.2432614373088
Paraguay,he85bi50,242.20195331313764,1587.4003153813283
Rwanda,he85bi50,222.9772285313663,1053.3869291354179
Sierra Leone,he85bi50,289.202113645235,2983.135406112038
El Salvador,he85bi50,275.15409083963675,1727.524649525694
Suriname,he85bi50,301.2276361024162,1270.131807301782
Togo,he85bi50,295.7389236216878,1055.6387354318415
Thailand,he85bi50,288.0681636383416,2403.8370560039825
Timor-Leste,he85bi50,266.5735223821958,1527.532965185466
Trinidad and Tobago,he85bi50,280.30521386245795,1541.825890521654
Tanzania,he85bi50,261.3459772471368,1038.771776753443
Uganda,he85bi50,252.63957669960865,1258.715399668976
United States,he85bi50,171.95738804114302,1560.407335843779
Venezuela,he85bi50,289.58945272896347,847.3139414710193
Vietnam,he85bi50,261.13142338608134,1773.650507775884
Yemen,he85bi50,213.34659645600718,258.52600655619113
Zambia,he85bi50,241.5669926929098,1042.9369484824508
Zimbabwe,he85bi50,239.44628557392397,620.9009065963385
Angola,gs85bi50,237.65094087543036,727.938064319406
Burundi,gs85bi50,221.04524535167243,995.5213295101015
Benin,gs85bi50,283.22204427429006,1342.7360765646372
Belize,gs85bi50,254.3333659003239,2213.7856052045718
Bolivia,gs85bi50,261.70353950919946,1395.1887680502405
Brazil,gs85bi50,247.64667109638134,1330.0955102830862
Central African Republic,gs85bi50,272.45875799118977,1580.7139739689128
China,gs85bi50,197.88556698878045,1441.771762451851
Côte d'Ivoire,gs85bi50,274.59825712113127,1759.2721480944158
Cameroon,gs85bi50,252.59679591525907,2098.5562248342444
Democratic Republic of the Congo,gs85bi50,258.9340788723025,1543.4498916119887
Republic of Congo,gs85bi50,253.6029606364793,1784.4532062157873
Colombia,gs85bi50,253.827384818436,2994.0677307808787
Costa Rica,gs85bi50,262.8759212514622,3084.4569788738563
Cuba,gs85bi50,261.80701651266105,1336.7410016594888
Dominican Republic,gs85bi50,249.3057834253313,1264.7244150179642
Ecuador,gs85bi50,253.8119595596821,2505.462163671216
Ethiopia,gs85bi50,221.0634806330741,911.8730326471733
Gabon,gs85bi50,252.60652871869962,1896.7150935947004
Ghana,gs85bi50,279.47744494178187,2038.5678609997922
Guinea,gs85bi50,260.5458658292905,2221.2013415511306
Equatorial Guinea,gs85bi50,246.7941700241681,2387.2461511743104
Guatemala,gs85bi50,230.61999987285503,1944.9069936874575
Guyana,gs85bi50,278.7968694216142,2137.988867469002
Honduras,gs85bi50,251.06381103590275,1297.1621459805606
Haiti,gs85bi50,256.03881101029936,1474.4624629937193
Indonesia,gs85bi50,261.40920013481997,2493.4007877842146
India,gs85bi50,259.8606182738114,2143.2444690195107
Jamaica,gs85bi50,249.55630439321786,2173.584683617062
Kenya,gs85bi50,281.680949553758,516.1679602283186
Cambodia,gs85bi50,261.9981000874318,2287.1093543004854
Lao PDR,gs85bi50,222.7401250663478,1615.946312633788
Liberia,gs85bi50,272.07843604163463,3361.845040324101
Sri Lanka,gs85bi50,282.8728518699157,1951.215472129538
Madagascar,gs85bi50,229.70581460156143,1686.7696480413529
Mexico,gs85bi50,237.9540713167676,1293.6989183235637
Myanmar,gs85bi50,276.88669383615166,3069.7778469684727
Mozambique,gs85bi50,256.72520964261844,807.0211320567513
Malawi,gs85bi50,236.38147957388617,709.6118407593946
Malaysia,gs85bi50,279.1647361705872,2740.613604886732
Nigeria,gs85bi50,274.40209295972454,1649.1814255689735
Nicaragua,gs85bi50,276.8360559762452,1783.2032075604918
Nepal,gs85bi50,234.2857865417831,1962.3518165880193
Panama,gs85bi50,257.48614253184104,3238.3223928335187
Peru,gs85bi50,182.79260725547346,831.7035502812836
Philippines,gs85bi50,259.28787439074284,2529.928892881146
Papua New Guinea,gs85bi50,244.94759185434475,2967.460859672712
Puerto Rico,gs85bi50,246.05327970988944,1933.161998077565
Paraguay,gs85bi50,223.48307455585785,1731.1607556755932
Rwanda,gs85bi50,216.40524167097823,930.5241228778407
Sierra Leone,gs85bi50,277.18123764746827,3560.027299961396
El Salvador,gs85bi50,267.2916305280024,1337.971797999454
Suriname,gs85bi50,286.1953852212179,2182.813558190903
Togo,gs85bi50,279.06576050432835,1311.6894421370948
Thailand,gs85bi50,279.8703438766785,2499.0398487290668
Timor-Leste,gs85bi50,259.75580524204247,1622.7427656571663
Trinidad and Tobago,gs85bi50,272.583183367682,2067.1494495711013
Tanzania,gs85bi50,252.4067361082979,984.7622522585492
Uganda,gs85bi50,245.07581509271662,1173.4393172913033
United States,gs85bi50,159.668882308886,1371.3551905317247
Venezuela,gs85bi50,277.7681387424387,942.1266547475142
Vietnam,gs85bi50,248.45508450972673,2045.2148791075545
Yemen,gs85bi50,201.6405544404412,205.34910310886255
Zambia,gs85bi50,236.24440851431032,817.583983808532
Zimbabwe,gs85bi50,233.66553959002906,470.5329541261344
