"region","variety","year","produced","yield","PID","frosts","gdd1000","kdd1000","avgmin","precip"
"Kenya","arabica",1982,7554.32474463115,0.661097811318557,114,0,8.20842335481202,0.00103155454019899,16.4012457160433,0.00988006864453977
"Kenya","arabica",1983,80500.1298602248,0.672622130652221,114,0,8.10676603033393,0.00103155454019899,16.3303832168923,0.0131641271882177
"Kenya","arabica",1983,7588.40495778821,0.646986254054192,114,0,8.33405455818316,0.000747711556846226,16.7118761467262,0.012350055461897
"Kenya","combined",1984,NA,0.685601071640138,114,0,8.7912742585486,0.00419819677672917,18.0435280791368,0.00839571188241348
"Kenya","combined",1984,NA,0.804057994434869,114,0,8.66846555749874,0.00377942894908536,17.2745758629514,0.00591579281438349
"Kenya","combined",1985,NA,0.757103110836257,114,0,8.63598917279194,0.00377942894908536,17.1874201353768,0.00684458678100966
"Kenya","combined",1985,NA,0.620385329605565,114,0,8.47801529960709,0.00110902737068377,17.2905555430612,0.0113020996093886
"Kenya","combined",1986,NA,0.64117243289349,114,0,8.46691918186668,0.00110902737068377,17.2353341253179,0.0104278692363183
"Kenya","combined",1986,NA,0.732355968337266,114,0,8.54498843730144,0.00540772101526371,17.129979901195,0.0100412199811172
"Kenya","combined",1987,NA,0.716689525872344,114,0,8.55168730750987,0.00541658656544201,17.1803476193927,0.0103143121105051
"Kenya","combined",1987,NA,0.677948478385716,114,0,8.6439031908053,0.00128031724643554,17.6953736039115,0.0099102713404844
"Kenya","combined",1988,NA,0.704633809750965,114,0,8.69298461788093,0.00133409638608892,17.6835615507021,0.00779272447846593
"Kenya","combined",1988,NA,0.824561741648888,114,0,8.77955401692993,0.00281797671383507,17.9666011878307,0.00869050076457616
"Kenya","combined",1989,NA,0.80816083795303,114,0,8.68012522486462,0.00275533202400339,17.921883192004,0.00995982834833169
"Kenya","combined",1989,NA,0.764463506284478,114,0,8.5935898900601,0.00137217600157012,17.5261424711555,0.00710026618163218
"Kenya","combined",1990,NA,0.745696445272519,114,0,8.56656866366685,0.00137217600157012,17.5483804682851,0.00823837129228414
"Kenya","combined",1990,NA,0.679291642831002,114,0,8.58514568415373,4.67707999616496e-05,17.8523040259468,0.011141636965618
"Kenya","combined",1991,NA,0.653778418225385,114,0,8.59800354140955,4.67707999616496e-05,17.777826765289,0.0102667729105558
"Kenya","combined",1991,NA,0.557133230550055,114,0,8.77238333347729,0.00514048194324421,17.8577566351248,0.00850892579364145
"Kenya","combined",1992,NA,0.560829088686512,114,0,8.7919196161137,0.00543973066052883,17.7897872597804,0.00755221752895206
"Kenya","combined",1992,NA,0.560827009271402,114,0,8.8256611901519,0.0106472340175343,17.79809676116,0.00575617265066779
"Kenya","combined",1993,NA,0.536568964001122,114,0,8.75416561854042,0.0103479853002497,17.7505459254733,0.0065892810548148
"Kenya","combined",1993,NA,0.472026282566212,114,0,8.61270881891573,0.00119173771696479,17.5421094458149,0.00740386537397247
"Kenya","combined",1994,NA,0.473048999837788,114,0,8.64630486055702,0.00119173771696479,17.5601818389925,0.00665843022361404
"Kenya","combined",1994,NA,0.495277973146983,114,0,8.82449756671118,0.00510330143401951,17.7570931915194,0.00682155924612402
"Kenya","combined",1995,NA,0.520034101331208,114,0,8.73782745213187,0.00516604302428176,17.7161622375157,0.00889335338725822
"Kenya","combined",1995,NA,0.593942797464247,114,0,8.71765443427933,0.00148624563921295,17.8947499460055,0.00938383567218291
"Kenya","combined",1996,NA,0.609201879864409,114,0,8.69345658079723,0.0014235040489507,17.8345601545468,0.00794399501285904
"Kenya","combined",1996,NA,0.563310032059461,114,0,8.65901971272206,0.00138766669174858,17.7986666893313,0.00634594031307857
"Kenya","combined",1997,NA,0.508095713490993,114,0,8.68090270088682,0.00138766669174858,17.7058510352268,0.00575493832048768
"Kenya","combined",1997,NA,0.387601212475191,114,0,8.68910842403534,0.00651971535771695,17.4583388533018,0.00732566415620297
"Kenya","combined",1998,NA,0.379446052484335,114,0,8.56800846590414,0.00652262296219429,17.5662536749113,0.0134863322507377
"Kenya","combined",1998,NA,0.308902282324268,114,0,8.61183801668194,0.000909653383103614,18.3666436074885,0.0176382075377235
"Kenya","combined",1999,NA,0.314785695269757,114,0,8.75964443010591,0.000909611744375304,18.3179920107255,0.0109095352210489
"Kenya","combined",1999,NA,0.401497645375778,114,0,8.8818074931202,0.00517001324900123,17.845824267823,0.00591319145028934
"Kenya","combined",2000,NA,0.428563573046871,114,0,8.82332544317819,0.00523999049216539,17.7788925463079,0.00728263599420867
"Kenya","combined",2000,NA,0.592822169466561,114,0,8.94107820161866,0.0126977205658761,17.7496760345064,0.00575252709781657
"Kenya","combined",2001,NA,0.498403873765144,114,0,9.01766647529425,0.0128378644662821,17.8519717832107,0.00526651686935664
"Kenya","combined",2001,NA,0.30428108853798,114,0,8.99654466622344,0.00709910057964702,18.1924724886825,0.0071100676624139
"Kenya","combined",2002,NA,0.304631784373312,114,0,8.91585319849441,0.00721791248502431,18.1231590880874,0.00803006083269927
"Kenya","combined",2002,NA,0.305575521773058,114,0,8.94012658522747,0.00590280924058287,18.2423936156945,0.00924983427132434
"Kenya","combined",2003,NA,0.309370088018598,114,0,8.93248502395778,0.00577656344442118,18.2530212366986,0.00984410465955794
"Kenya","combined",2003,NA,0.326271702218752,114,0,8.93874407149016,0.0136557687852397,18.2934223248764,0.00955653961760859
"Kenya","combined",2004,NA,0.320307549406354,114,0,8.89011960768728,0.0134086020128849,18.1301940838562,0.00874972459349422
"Kenya","combined",2004,NA,0.287592126730852,114,0,8.94416906002774,0.00623153781249386,18.2485227092834,0.00795322813998761
"Kenya","combined",2005,NA,0.28108223594694,114,0,8.95799481521178,0.00636175006795465,18.3372518843429,0.00861898237132469
"Kenya","combined",2005,NA,0.266069460316915,114,0,8.96476218451658,0.0114526002127847,18.4407691911982,0.00910554605528355
"Kenya","combined",2006,NA,0.273154056642367,114,0,8.97991770654799,0.011321885614389,18.3157612155138,0.00701358982222225
"Kenya","combined",2006,NA,0.288365243736189,114,0,8.99400757070392,0.00595816331424438,18.2918667823033,0.00809159305037158
"Kenya","arabica",2007,44759.1466098506,0.288427483011875,114,0,8.48422149226875,0.00173074822347437,16.9758559435106,0.013155920127914
"Kenya","arabica",2007,4630.65571184515,0.325952374845858,114,0,8.48385649244856,0.00195706564410363,17.2266563077002,0.0149128089988349
"Kenya","arabica",2008,46214.8573807503,0.31059737188033,114,0,8.49013887276264,0.00193353660240098,17.0441539980215,0.0117305429204188
"Kenya","arabica",2008,3660.5810648256,0.270967741935484,114,0,8.48607077920119,0.000413024273120291,16.7608903603206,0.0104035322684179
"Kenya","arabica",2009,40122.6477228569,0.283570892723181,114,0,8.54252040564384,0.000441667101971937,16.8748790358384,0.0105459391261578
"Kenya","arabica",2009,4706.46136906148,0.3375,114,0,8.5905119747788,0.00171606768740831,16.9335488845772,0.00742677292488049
"Kenya","arabica",2010,46629.0230292662,0.319256756756757,114,0,8.48906185512889,0.00168513263035852,16.86610679426,0.00877115804676946
"India","combined",1980,NA,0.647756244057824,99,0,8.57600501997863,0.0247945133021451,18.3175672124214,0.0294034208633108
"India","combined",1980,NA,0.809776868343927,99,0,8.53602806872508,0.0222932387494243,18.1548286124591,0.0343930622272798
"India","combined",1981,NA,0.76942224620623,99,0,8.52685235614552,0.0222932387494243,17.8842674306576,0.0323244400780166
"India","combined",1981,NA,0.624294306755687,99,0,8.53388549681947,0.02378702502206,17.8556787462711,0.0336467378681094
"India","combined",1982,NA,0.653183145863455,99,0,8.47599796856576,0.02378702502206,17.8510973568583,0.0341914560745462
"India","combined",1982,NA,0.784328639261605,99,0,8.46290461753502,0.0230116653156654,17.5547172203218,0.0279428205838989
"India","combined",1983,NA,0.758504332417771,99,0,8.49135030155736,0.0230116653156654,17.5109187885611,0.0267388001293787
"India","combined",1983,NA,0.64696729370002,99,0,8.58553128354911,0.0402409687338944,17.5854971419574,0.0308150507816384
"India","combined",1984,NA,0.610184295960229,99,0,8.50905073116605,0.0402409687338944,17.5229012193787,0.0324035820606257
"India","combined",1984,NA,0.502110084388761,99,0,8.49042820473826,0.0235005681952366,18.2570855260259,0.0316406268621682
"India","combined",1985,NA,0.558706752632007,99,0,8.50732031673191,0.0235005681952366,18.0711165793531,0.0284766282079054
"India","combined",1985,NA,0.931583081813219,99,0,8.51922024471839,0.0301183848459858,17.7428457306907,0.0286189688961504
"India","combined",1986,NA,0.831958926069672,99,0,8.4808782043945,0.0301183848459858,17.6500859316539,0.0274116897986362
"India","combined",1986,NA,0.570299686191134,99,0,8.56007938351906,0.0342865618068189,17.6954691424835,0.0258399076355461
"India","combined",1987,NA,0.619119024419602,99,0,8.57907844858316,0.0342865618068189,17.91986044378,0.0278452146102407
"India","combined",1987,NA,0.899377801127825,99,0,8.58652417151831,0.0287489175404859,17.6031322522688,0.0246273935928334
"India","combined",1988,NA,0.8013764286437,99,0,8.5594104305948,0.0287489175404859,17.7301517441506,0.0290234677105929
"India","combined",1988,NA,0.563121544337546,99,0,8.61201308862419,0.0238074573213563,18.5180972998369,0.0386342768039775
"India","combined",1989,NA,0.615852037130496,99,0,8.61139163427823,0.0238074573213563,18.0850679671334,0.0311619979797902
"India","combined",1989,NA,0.9721265064683,99,0,8.49904643711067,0.0291424289563158,17.4431107683811,0.0305456451839169
"India","combined",1990,NA,0.857558076645472,99,0,8.45866391135062,0.0291424289563158,17.6478768661152,0.0360455760277551
"India","combined",1990,NA,0.54357411993561,99,0,8.39930727497961,0.0214220802353853,17.836333890301,0.0367951424787948
"India","combined",1991,NA,0.573047382953487,99,0,8.41775657852512,0.0214220802353853,17.8639837548613,0.0356088449072008
"India","combined",1991,NA,0.767626511875499,99,0,8.65829688671916,0.0362744706139316,18.3425012606567,0.0395903376136532
"India","combined",1992,NA,0.778465310226957,99,0,8.58441182755706,0.0362744706139316,18.1472047044536,0.0395025337856628
"India","combined",1992,NA,0.815512735463265,99,0,8.48759485834316,0.0327700057210959,17.7251285156581,0.0400234749206443
"India","combined",1993,NA,0.787861582167692,99,0,8.46926559746441,0.0327700057210959,17.6999090599794,0.0398148596207709
"India","combined",1993,NA,0.724832214765101,99,0,8.43676338068137,0.0246458913918239,17.6775922509873,0.0362528323016311
"India","combined",1994,NA,0.758318430833165,99,0,8.43446884708869,0.0246458913918239,17.885030894944,0.0433179812558299
"India","combined",1994,NA,0.918231904697669,99,0,8.49461402775344,0.0129160567881606,18.5925842588759,0.0494286960958442
"India","combined",1995,NA,0.894545617281903,99,0,8.47982924092618,0.0129160567881606,18.3841831725886,0.0450435999532726
"India","combined",1995,NA,0.790849800189801,99,0,8.6311291049706,0.0221975339503225,18.3931919978644,0.0371379179835427
"India","combined",1996,NA,0.819353032501948,99,0,8.62922072929484,0.0221975339503225,18.1087487161084,0.0324395093832181
"India","combined",1996,NA,0.921570247933884,99,0,8.63286616622827,0.0368026145762724,17.8106506372227,0.0299852566988538
"India","combined",1997,NA,0.90560431588528,99,0,8.56785735376153,0.0368026145762724,17.873849851992,0.0302776991464633
"India","combined",1997,NA,0.815889591060314,99,0,8.51247290475966,0.0188357591172065,17.7991558204236,0.0309676416314045
"India","combined",1998,NA,0.832809489703694,99,0,8.62097629825124,0.0188357591172065,18.1741923145666,0.0339643087504168
"India","combined",1998,NA,0.798389382351723,99,0,8.85118986300136,0.0346833259762504,19.1095703097609,0.0374358377776978
"India","combined",1999,NA,0.82104764445401,99,0,8.75509685298958,0.0346833259762504,18.8210153723441,0.0346659390261009
"India","combined",1999,NA,0.876734862347527,99,0,8.63876336173716,0.0332202549107297,18.1109631250397,0.0252926075014631
"India","combined",2000,NA,0.893436921443386,99,0,8.62025023919962,0.0332202549107297,17.9345454127042,0.0248757543273024
"India","combined",2000,NA,0.946858437748803,99,0,8.6278960360067,0.0309113180948788,18.0946094653019,0.0312435546432429
"India","combined",2001,NA,0.95253944592145,99,0,8.64348477510599,0.0309113180948788,18.0017772242629,0.0292268771600933
"India","combined",2001,NA,0.958936390692594,99,0,8.69749161328622,0.0363351352213833,18.1728335616125,0.0293399631696103
"India","combined",2002,NA,0.95854630570803,99,0,8.70220972806546,0.0363351352213833,18.2902289795296,0.0292133280100107
"India","combined",2002,NA,0.938213538510926,99,0,8.80704122754633,0.0440302014369753,18.4515541200365,0.0252606986917694
"India","combined",2003,NA,0.921246696953905,99,0,8.81723508213678,0.0440804022791334,18.4037228221132,0.0257788897540842
"India","combined",2003,NA,0.858599878358779,99,0,8.94500703193623,0.0384733500688625,18.8462505693909,0.0264789256665259
"India","combined",2004,NA,0.855550662780267,99,0,8.91027132278268,0.0384231492267044,18.701284639284,0.0253340496016056
"India","combined",2004,NA,0.83192874103419,99,0,8.70512512403274,0.0360259321353842,18.2045644472051,0.0268925228938804
"India","combined",2005,NA,0.83514014877854,99,0,8.68153526876744,0.0360259321353842,18.1686010696974,0.0262548101045193
"India","combined",2005,NA,0.826616328348236,99,0,8.82003874375448,0.0431272327557496,18.3700127347376,0.0279848569227478
"India","combined",2006,NA,0.825705230941209,99,0,8.76552074375765,0.0431272327557496,18.5027536323129,0.0322307762864257
"India","combined",2006,NA,0.802821219372676,99,0,8.70441960421227,0.0380757450207001,18.3389087270273,0.0303699340022724
"India","combined",2007,NA,0.810574090494023,99,0,8.74295325921903,0.0380757450207001,18.448761602794,0.0305615341102809
"India","combined",2007,NA,0.83955223880597,99,0,8.80252196362488,0.0369234127797819,18.7474623511268,0.0396623591815373
"India","combined",2008,NA,0.823146745790013,99,0,8.75331727900656,0.0369234127797819,18.4839980898239,0.037761996441146
"India","combined",2008,NA,0.760443687345583,99,0,8.71619945696268,0.0234302588383125,18.356506051037,0.032068963213243
"India","combined",2009,NA,0.760793852647747,99,0,8.7385075024285,0.0234302588383125,18.2834495238863,0.0300789866271276
"India","combined",2009,NA,0.748487709697686,99,0,8.8012665197178,0.0404586436801978,18.3601714820691,0.0264760234021008
"India","combined",2010,NA,0.762691605955224,99,0,8.77591417276484,0.0404586436801978,18.6181458587893,0.0287774423287313
"Saint Lucia","combined",1980,18,1,126,NA,NA,NA,NA,NA
"Saint Lucia","combined",1981,17,1,126,NA,NA,NA,NA,NA
"Saint Lucia","combined",1982,12,0.8,126,NA,NA,NA,NA,NA
"Saint Lucia","combined",1983,15,1,126,NA,NA,NA,NA,NA
"Saint Lucia","combined",1984,16,1,126,NA,NA,NA,NA,NA
"Saint Lucia","combined",1985,17,1,126,NA,NA,NA,NA,NA
"Saint Lucia","combined",1986,18,1,126,NA,NA,NA,NA,NA
"Saint Lucia","combined",1987,19,1,126,NA,NA,NA,NA,NA
"Saint Lucia","combined",1988,20,1,126,NA,NA,NA,NA,NA
"Saint Lucia","combined",1989,20,1,126,NA,NA,NA,NA,NA
"Rwanda","arabica",1980,4656.04470458659,0.6569731564332,185,0,6.42824707976735,0,10.9589446657089,0.0107223404779323
"Rwanda","arabica",1980,21447.8121060876,0.678989345753293,185,0,6.54765928379637,0,11.0351889877289,0.0104135482448176
"Rwanda","arabica",1981,4372.32515835677,0.681881062172046,185,0,6.68832619031203,0,10.9786538555433,0.0116934719179359
"Rwanda","arabica",1981,24745.5075128464,0.607524567919848,185,0,6.70902031112518,0,11.0233818191498,0.0104203192583492
"Rwanda","arabica",1982,5003.64971030383,0.605160526786574,185,0,6.49390387951809,0,11.038276590014,0.011707295457033
"Rwanda","arabica",1982,23762.0620464216,0.635236101418935,185,0,6.45561560656601,0,11.0217198942705,0.0118784139920498
"Rwanda","arabica",1983,4167.81087289402,0.548877291583032,185,0,6.38593098694638,0,11.0782850335977,0.0116828190098894
"Rwanda","arabica",1983,25403.4218394645,0.819307533386644,185,0,6.50536019896942,0,11.3655293112274,0.0115217673604006
"Rwanda","arabica",1984,5606.10088645191,0.890700817583586,185,0,6.78717121134737,0,11.5269946148789,0.00942776502605294
"Rwanda","arabica",1984,26789.3458964055,0.955934793671956,185,0,6.70856744789114,0,11.2177472362926,0.00983476393681596
"Rwanda","arabica",1985,5486.77706757419,0.96449435028065,185,0,6.63381552517319,0,10.8217342685388,0.009203909184247
"Rwanda","arabica",1985,28417.7476134811,0.876012495563118,185,0,6.66359976784098,0,10.8886432194569,0.00905256072205789
"Rwanda","arabica",1986,7258.55604825864,1.10226773893059,185,0,6.43742244726483,0,10.3894357166783,0.00790852821413759
"Rwanda","arabica",1986,34640.1659048201,0.876012638426804,185,0,6.42452358712809,0,10.4027246420969,0.00736819393656922
"Rwanda","arabica",1987,6878.39568815119,0.856907172312129,185,0,6.40114208317397,0,10.4954692799404,0.0111218555174124
"Rwanda","arabica",1987,34174.2142360243,0.818951872923568,185,0,6.4009345695594,0,10.7050972714599,0.015431003513793
"Rwanda","arabica",1988,7069.67466413602,0.834594436464769,185,0,6.57858534765303,0,11.3156219880471,0.0123004350365371
"Rwanda","arabica",1988,35405.2343647499,0.79315259191709,185,0,6.66311586181784,0,11.3640472126089,0.00982443427680888
"Rwanda","arabica",1989,7132.06277152009,0.787083204214062,185,0,6.68387487066989,0,11.3197377174606,0.0088014432811246
"Rwanda","arabica",1989,26762.4410447902,0.591821016850096,185,0,6.66652014596521,0,11.2417657661377,0.00743460691077824
"Rwanda","arabica",1990,5257.82933253588,0.572779358897544,185,0,6.54002990295673,0,11.0581820721121,0.0105822437305674
"Rwanda","arabica",1990,28654.404349357,0.626746987951807,185,0,6.51707359897768,0,11.1251030955656,0.014136238307759
"Rwanda","arabica",1991,5930.49488486207,0.639010537595999,185,0,6.5688416037447,0,11.0851106912734,0.0132101112957871
"Rwanda","arabica",1991,29957.1325820429,0.63225015685874,185,0,6.69631832867783,0,11.0549040089076,0.00966845556359871
"Rwanda","arabica",1992,5732.22585152244,0.595975232198142,185,0,6.78442260314972,0,11.0512453113742,0.00792955551754331
"Rwanda","arabica",1992,31172.5101862374,0.667860217964413,185,0,6.8944076411299,4.08471663091436e-08,11.0551151789891,0.00483539374484721
"Rwanda","arabica",1993,6557.11288104337,0.692058286806269,185,0,6.93313661700112,4.08471663091436e-08,10.962326030863,0.00657224093227076
"Rwanda","arabica",1993,24299.7556548092,0.551555979161076,185,0,6.74504500391364,0,11.0493494906866,0.0109018207361514
"Rwanda","arabica",1994,4609.80250518949,0.515449619976907,185,0,6.77115440035546,0,11.1685588928934,0.00782243074112
"Rwanda","arabica",1994,1308.10557176786,0.629457404687994,185,0,6.87257666796348,0,11.2272719681482,0.00763870256950914
"Rwanda","arabica",1995,216.484672378522,0.513176685993287,185,0,6.81710737036848,0,11.2064969254146,0.00947096207211542
"Rwanda","arabica",1995,4422.57219566285,0.143792676342618,185,0,6.84603884722643,0,11.2104276151629,0.00846061470042882
"Rwanda","arabica",1996,3625.39257271865,0.580674948912848,185,0,6.87327552862424,0,11.3112200035072,0.00764637290913262
"Rwanda","arabica",1996,13312.9472226633,0.640615970789014,185,0,6.85102006282683,0,11.3570243619194,0.00902625636032799
"Rwanda","arabica",1997,2648.35020003191,0.627791133695462,185,0,6.70854381855407,0,11.4106954574112,0.00942462603194672
"Rwanda","arabica",1997,12725.7038984697,0.695861314258261,185,0,6.7555524390865,0,11.4382881875511,0.00689862123164001
"Rwanda","arabica",1998,2372.39351668088,0.639063217284426,185,0,6.62010906156338,0,11.45207254665,0.013016439993454
"Rwanda","arabica",1998,11347.9911414128,0.650074683651326,185,0,6.5877391520357,0,11.7349919342126,0.0170911221503582
"Rwanda","arabica",1999,2373.80511519656,0.669893155343502,185,0,7.00218899499586,0,12.3584255155479,0.0121202306911649
"Rwanda","arabica",1999,14439.5527131719,0.64990643606276,185,0,7.09518295144604,0,12.1951843789056,0.0119119656768183
"Rwanda","arabica",2000,3161.37943424775,0.700954672243486,185,0,6.80302922179673,0,11.4214211055449,0.0101422790587835
"Rwanda","arabica",2000,13735.7056235282,0.718433704563435,185,0,6.81435072879234,0,11.3631316160467,0.00713160231446703
"Rwanda","arabica",2001,2725.77561881077,0.702331327168879,185,0,6.97819172517635,0,11.541642742751,0.0120699127346519
"Rwanda","arabica",2001,14905.4617945676,0.689660968457192,185,0,6.91229598771286,0,11.6633085363776,0.0156372739468579
"Rwanda","arabica",2002,3078.08853216194,0.701596692013443,185,0,6.80906830758621,0,11.8796585646714,0.0145173780379168
"Rwanda","arabica",2002,15851.3026186953,0.681036652670508,185,0,6.81613317338961,0,11.940828787262,0.0155879331298281
"Rwanda","arabica",2003,3270.39532360828,0.692184700165828,185,0,6.90205200498819,0,11.9453077795314,0.0156127657907138
"Rwanda","arabica",2003,12158.8337235558,0.73135036697754,185,0,6.99331848003167,0,11.993546028079,0.0129322642193708
"Rwanda","arabica",2004,2394.12065920783,0.709407560048941,185,0,6.94271625712039,0,11.9635584551762,0.0117112714739549
"Rwanda","arabica",2004,15834.3047501441,0.656847515043056,185,0,6.92015595186211,0,12.0459583219311,0.0139595150365207
"Rwanda","arabica",2005,3342.64228248824,0.683080170790074,185,0,6.79669832397649,0,11.9146647276219,0.0159488294977107
"Rwanda","arabica",2005,15527.994192024,0.630551496674302,185,0,6.80727568922844,0,11.8774966401687,0.0141396695052072
"Rwanda","arabica",2006,3194.5417659637,0.639042857722186,185,0,6.95310076956621,0,12.0952423463377,0.0112152534799877
"Rwanda","arabica",2006,18148.7084626488,0.71000950726882,185,0,6.98362722647603,0,12.0771463813279,0.0112320933306097
"Rwanda","arabica",2007,3806.29270687766,0.733562017873209,185,0,6.67302403392055,0,12.1712569182201,0.0138367545846667
"Rwanda","arabica",2007,13232.7943424259,0.499418849060725,185,0,6.59105289052366,0,12.2947949284048,0.0159131800176844
"Rwanda","arabica",2008,2446.3161095464,0.454822724705411,185,0,6.55825163124307,0,12.1571169358452,0.014635220008046
"Rwanda","arabica",2008,15655.9719266869,0.439022017969386,185,0,6.5600465619085,0,12.0670482005998,0.0142827546467704
"Rwanda","arabica",2009,3485.91242689444,0.481547302234531,185,0,6.52743471401344,0,12.0629014259412,0.0150673534708278
"Rwanda","arabica",2009,16267.0244951051,0.678823966677688,185,0,6.5502426210667,0,12.0618662851172,0.015526980329986
"Rwanda","arabica",2010,3057.6837585737,0.628576046102421,185,0,6.66000395798927,0,12.1357443513254,0.0193228255153186
"Peru","arabica",1980,7164.20453815846,0.63236898774382,171,0,5.40041981695467,0,8.73022901132579,0.0134142220823561
"Peru","arabica",1980,77761.7292954725,0.549363432108907,171,0,5.47400264787146,0,8.7808069890214,0.0109361366705573
"Peru","arabica",1981,6034.76100771756,0.53967518175924,171,0,5.38931264037743,0,8.66450774170593,0.0103197923267173
"Peru","arabica",1981,71679.0540139427,0.505907533141185,171,0,5.34951344887098,0,8.69603726346456,0.0126932990519092
"Peru","arabica",1982,5584.26902608565,0.498911766996793,171,0,5.27726725733372,0,8.51294092118397,0.0130218631378397
"Peru","arabica",1982,70730.3184042868,0.493437091486729,171,0,5.28666440949738,0,8.40422201843554,0.01138190533304
"Peru","arabica",1983,5587.62278759956,0.493437091486729,171,0,5.4168069300994,0,8.85818108621805,0.0121524133778235
"Peru","arabica",1983,74909.5117961082,0.51133856257229,171,0,5.59820729952858,0,9.22466187750974,0.0144615960386923
"Peru","arabica",1984,6118.37211931298,0.528671623364336,171,0,5.68571814147339,0,9.37449268071707,0.017780944480278
"Peru","arabica",1984,75829.5705212413,0.518048290852041,171,0,5.4967726901991,0,9.03189161056705,0.0165352500980811
"Peru","arabica",1985,5859.16186490597,0.506693902679267,171,0,5.23162354943078,0,8.44417192323193,0.0135272801204511
"Peru","arabica",1985,79108.6818851543,0.529941372534994,171,0,5.23833756415521,0,8.38788850108433,0.0124014836242177
"Peru","arabica",1986,6375.70046228829,0.540642417514621,171,0,5.22736406290583,0,8.21279796865728,0.0104465584866547
"Peru","arabica",1986,84289.0746388001,0.557715765407614,171,0,5.26184757031041,0,8.27253262707978,0.0103097137484222
"Peru","arabica",1987,6592.13506351838,0.552136255220978,171,0,5.36645259639556,0,8.47061993834403,0.00983651692831007
"Peru","arabica",1987,85053.6617961803,0.538285387833325,171,0,5.4622318980922,0,8.7437926200022,0.0116827795504878
"Peru","arabica",1988,6429.89277369192,0.51511220329812,171,0,5.86707949873807,0,10.0893487372771,0.0132811662530208
"Peru","arabica",1988,81906.6968172023,0.477392259632841,171,0,5.86519972704809,0,10.1058951919984,0.0121297091161249
"Peru","arabica",1989,7020.93388890318,0.517999544990542,171,0,5.97461253169151,0,10.4070763266419,0.0125512417018054
"Peru","arabica",1989,93184.020878693,0.528621857640021,171,0,5.99480872006912,0,10.555223307019,0.0150905641597822
"Peru","arabica",1990,7361.44231001201,0.528621857640021,171,0,5.95613765095688,0,10.4618652528496,0.0154422591100442
"Peru","arabica",1990,75716.4156288449,0.502258900386429,171,0,6.00705986448033,0,10.3852144867287,0.0127285538290749
"Peru","arabica",1991,5761.21756988355,0.483760500307557,171,0,6.12217592638913,0,10.7529335135317,0.0124315352557391
"Peru","arabica",1991,73964.5068571925,0.486744655612734,171,0,6.17346488081342,0,10.9959123389353,0.0140708060886018
"Peru","arabica",1992,5820.10593087987,0.48482750299898,171,0,6.16700772559633,0,10.7354153747225,0.0130041064834552
"Peru","arabica",1992,76309.5302338608,0.500041934676704,171,0,6.24776786037135,0,10.7388900052134,0.0123202909022102
"Peru","arabica",1993,6077.12676973185,0.504085814342247,171,0,6.22078992750711,0,10.7552399050548,0.0139299412431741
"Peru","arabica",1993,76300.0268515949,0.511746008776907,171,0,6.11753108190037,0,10.6971997561687,0.01634523946067
"Peru","arabica",1994,5807.47186735606,0.493055061396646,171,0,6.09329710427669,0,10.9821892560101,0.0187416852043396
"Peru","arabica",1994,77103.1656269687,0.506571496224237,171,0,6.09165652940858,0,11.0552223260238,0.0186071647817063
"Peru","arabica",1995,6624.24544358552,0.550913594122797,171,0,6.09453998201605,0,10.8968173137142,0.0159993884118133
"Peru","arabica",1995,87702.5150941105,0.579200426334821,171,0,6.16049826260972,0,10.9808976915355,0.0157242206427355
"Peru","arabica",1996,7239.07506325753,0.605171459466872,171,0,6.13754243370705,0,10.7998375787665,0.0150121872840394
"Peru","arabica",1996,99111.5211811745,0.606720885224053,171,0,6.12621061185549,0,10.765030694812,0.0145406418022734
"Peru","arabica",1997,7613.85288947223,0.589994302620524,171,0,6.02618923746819,0,10.615490073994,0.0141376415382381
"Peru","arabica",1997,114313.643290455,0.668224959518041,171,0,6.04403613676747,0,10.5389113150851,0.0130790734925027
"Peru","arabica",1998,9346.7838569161,0.691616522835785,171,0,6.34852185545195,0,11.428200984471,0.0161122149351372
"Peru","arabica",1998,125959.931642302,0.720590834890029,171,0,6.47491373572563,0,12.0035434237153,0.0258426172630457
"Peru","arabica",1999,10154.9708781182,0.735382910983076,171,0,6.3600610121684,0,11.6360720808921,0.0251374713481664
"Peru","arabica",1999,143248.622278467,0.728184248997437,171,0,6.26705926239796,0,11.2988143005732,0.0175383192044712
"Peru","arabica",2000,12036.4557609907,0.774511702632159,171,0,6.06506720677638,0,10.7297668235572,0.015156592284803
"Peru","arabica",2000,169406.776348628,0.691097418277099,171,0,6.06955093968241,0,10.6672317693439,0.0148637878066164
"Peru","arabica",2001,13673.2684319048,0.706088869432474,171,0,6.06493061896518,0,10.2468083195683,0.0119736036648051
"Peru","arabica",2001,176289.841400801,0.693583122471187,171,0,6.08184978442268,0,10.3202086876374,0.0127936900221364
"Peru","arabica",2002,13598.6456720471,0.677244396990939,171,0,6.20613299152061,0,10.9548448274629,0.0149529855275474
"Peru","arabica",2002,182901.783443442,0.68672671699428,171,0,6.26362984426853,0,10.990172797848,0.0149945673654503
"Peru","arabica",2003,14738.3458054925,0.700476030976626,171,0,6.28510273536442,0,11.2515534765436,0.0163368042847101
"Peru","arabica",2003,180107.043712096,0.665887651938568,171,0,6.25955129896229,0,11.1745953687405,0.0134413972635134
"Peru","arabica",2004,14357.4264542764,0.671932112936409,171,0,6.19274641133457,0,10.7296463394723,0.0112472420535157
