"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52"
"Bolivia (Plurinational State of)",0.0544436837807545,0.0535490232480701,0.0154846715253551,-0.0835518652930169,0.157998557012086,-0.139113805420586,-0.00723817134445684,0.129874183369895,-0.0872792931378345,0.00208288302017441,0.00034009130546816,-0.0721241713110046,-0.0174338204537868,-0.106144484922727,-0.0185818803877892,0.0777486371384427,0.0651449905161409,-0.0304638584633594,0.0785080803054025,-0.0355283580652734,-0.103466111089229,-0.0581799624700465,-0.128979271087259,0.164605632443722,0.175009433364113,0.0696976569190902,-0.0183858086001098,0.195666000187758,0.185162501926037,-0.0071610231210561,0.109912084634432,0.0442967737361872,0.0159763601071087,-0.00419754842574137,-0.0122351605458682,0.042254714084139,0.148425016298331,0.0718185001417118,0.0395666493880967,0.0518633078016807,-0.107351671363256,0.192755795998549,-0.0387856364504948,0.0720512334480901,-0.0259581159552095,0.0958227777430726,0.150134907026591,-0.0117671309194241,0.0543018187373221,0.214749205532216,0.0501409794730482,0.00996632655276771
"Brazil",0.102767727219573,0.0776697765926922,-0.0285415287276597,-0.128496795666238,-0.00132207868809086,-0.028568025814333,-0.00694044113796457,0.0457882084867408,0.0429778595652945,0.080075669162597,0.00602692767864823,0.00569755509693768,0.153514355535395,0.0384316978376471,-0.109950538693605,-0.0584674981290055,0.113227591418789,-0.0576975754969433,-0.00375362669642904,0.0899115691497587,-0.115303493719209,-0.000432588791184599,-0.0404807799356251,-0.00625801083138274,-0.00539656367699701,-0.0463038030476804,-0.0308587361935933,-0.0755205287434189,0.0539188912348122,0.00752030430171407,0.0182279739558293,0.00608863994207379,0.00146167104618934,0.0632622949740055,0.0566340177616781,0.0330308011218184,-0.0628902844710959,-0.0551132692963513,0.0437872217755322,-0.0524637409988632,-0.0221069762041006,0.0656327216787942,-0.0355808908784135,-0.0584606793254301,0.0102598895624188,-0.0468001202099036,-0.0100540404325619,0.0450542392132097,-0.0262025374628678,0.0288990803507456,0.0156966168352968,-0.00688129860002151
"Burundi",-0.0215442239331754,-0.0122295187464543,0.0671260244955265,0.00300800223523427,-0.0520495792050892,-0.0491881911908963,-0.0781518745478107,0.0828650910727837,-0.0849720871404343,-0.00121181518596413,0.134435394209665,0.071602843684872,0.163845806397405,0.00220850991135878,0.272461926118514,-0.169712781944709,0.133574767602735,-0.282629631767761,-0.101748112110279,-0.0217678403487693,-0.19812679508683,-0.119814529077755,0.0895111024360024,-0.0189478991146328,0.066325194614173,-0.189088530438573,0.158947886873016,0.0484900792236985,-0.0527148107617313,-0.0207455716992678,0.0219352611336915,-0.0222112419223926,0.0242368653614658,-0.246675727466424,-0.00581340050635333,0.0204794602367331,0.0453235723117219,-0.0863416613389707,0.0386910874274633,0.0526199608871412,0.117548019171707,-0.0750047715144858,-0.0167158706870476,0.113783184025538,0.0885571847505024,-0.0478006230752972,0.0118631431982094,0.0287422477906438,0.0520803921524744,-0.0980172745729817,0.0635515495176827,-0.0227618674998289
"Cabo Verde",0.0103419519214534,0.075906598624528,0.0357857591304131,-0.0497962045057754,0.12301988171734,0.0968111366367463,0.0936627327497494,-0.11779964207602,-0.0719399808095587,0.0330212324084749,-0.0582007043446426,-0.0686142110753131,0.180243263245697,-0.0710870820614712,0.110288624307396,0.0737557901274757,-0.222318556256773,0.0719609306228943,-0.091925485448479,-0.0888196992265913,0.000239095010630866,0.0148931982473754,-0.187051175559664,-0.0764787925384505,-0.082308992307385,-0.225513005485902,0.120855982228438,0.0211268329334331,-0.122464545654402,-0.0529916171045061,0.0378312045288656,-0.177831464240612,0.0313445453900249,0.0918665086996942,0.103093368404005,-0.0777310211002169,0.0591391748893754,-0.0707370938422308,0.0872152827638842,-0.0427086762582015,0.0244220099784595,0.139391401222278,-0.063399610474828,-0.175001409103935,-0.125484246907656,0.0390579189941075,-0.0421612690556813,0.0845766977643249,0.0645339113994058,-0.0242616392900586,-0.137679158051736,-0.00792264585946463
"Cambodia",-0.0363230057556817,0.0709515342466731,-0.111997110724352,0.141131688421179,0.0198480611146106,0.00708119591948153,-0.153751346865144,-0.030231792057345,0.019241044497129,0.0672837727663051,0.0860314112633957,-0.03097902250876,0.0681663618024004,-0.0508440471549326,-0.0639427021726384,0.0279537523892706,0.0210047622843761,0.122726368404453,-0.0706510715100119,-0.175770283208079,-0.0463165450733549,-0.154780779209158,-0.00353952734248343,-0.0238687948651339,0.0117780899590688,0.130713431745322,-0.0812456366469089,0.0231866398415608,0.0952642938400053,0.00222060832251746,0.0241726683717836,-0.045255552484108,0.0472551196732435,-0.0124662382675173,0.0474531782110193,0.160035973234404,-0.0898406035850698,0.0241283722673204,0.0862163633967674,0.237648946954559,0.0255496576507952,0.0314904633388705,-0.00937699226805185,0.074951005785648,0.0760376170057058,-0.103855336780665,0.119360409329383,-0.274183662261912,0.0592204304798933,-0.117415194421388,-0.138254343449879,-0.0947725045030423
"Cameroon",-0.121663415310394,0.037041216984356,-0.0430149104990406,0.095701025286914,-0.0170456006899307,-0.0788969620764726,-0.0291394884600368,-0.0345975450436517,-0.0239135812772066,-0.0416035054319376,-0.0459467627353717,0.0150511285786041,0.0435085908048726,0.0108367224256579,-0.0434985052577693,0.0854263774015987,0.0948919126038959,0.0638306126273482,0.0365106684334916,0.0396566189183707,0.0127290593657782,0.018628392420997,0.0326692037264385,-0.0590616753900379,-0.0511710493813816,0.0840574657798565,0.0808045588625089,-0.0778366476365177,-0.00406009577814552,0.0030511577769402,0.00478257452433059,0.118469441035302,0.0257629592483693,-0.0335228676981414,-0.143022798275317,-0.00514753895383477,-0.00642430931387033,0.00384401084184726,0.0987417646039793,0.116491100828245,0.0712530347691112,0.0562592355742993,0.0606212486724899,0.00136284243844535,-0.121020671278722,0.0519726945444934,-0.160346224222993,-0.0722391704877814,0.122848891787845,-0.0527229890512807,0.173460299900916,-0.0618556656052887
"Caribbean",-0.108960521609306,-0.0442214404914541,0.00481323074992524,0.0926981011717898,-0.0193599573441634,-0.0905161606466565,0.0874720385460774,0.0965789042582791,-0.115135713726328,0.0834374194676992,0.011598285054964,0.0220340899964768,-0.0918540095067696,-0.0606665960344492,-0.0965182718937666,-0.0734262831922022,-0.0703915076399489,-0.137629906574456,-0.0419633613339744,0.0681794657533937,-0.00279174812243018,-0.0913106699997272,-0.0362377789222896,-0.098393769951579,-0.00644883309684396,0.0273019925499234,-0.00908720563958076,0.0516051837416668,-0.0413779081069338,-0.0571732871033227,0.0190795799332307,-0.0103271585118057,0.0145385338302977,0.0381525621398355,0.00446393349401151,0.014910199006626,0.0238071334506334,0.00308237411315286,0.0477735891598177,-0.029677515574518,0.0497991300398837,0.013449773107674,0.00984523748929498,-0.0250258278891265,-0.017389578501446,-0.000576906594717824,-0.0113257406857412,0.025071546426522,0.0664210605902557,-0.0360407932785272,0.03002308478879,0.0276213227667649
"Central African Republic",0.0131998631307002,-0.0602051910613319,0.0945313952702708,0.108939893999751,0.0694286674689293,-0.127447745843538,-0.127890809516751,0.0641922653090162,0.0830634458455288,-0.0401456175325733,0.0344389076765386,-0.121424179569577,0.0231424034243474,0.0704722325292092,0.0623534921712085,0.0355829418596123,0.0940135673042766,0.153049596655917,-0.210198370016528,0.0919758685620828,0.0891815575707796,0.113055629824974,0.115641490396212,-0.0537031869332173,0.0628126207600788,-0.0379577098549759,-0.053192022922049,-0.00489108443804074,-0.0909963487794365,-0.0238454682160593,-0.0682042908176005,-0.0113826781815525,0.00277968559230571,0.184827101330428,0.156639851106051,0.0473752926977958,0.160865128029515,-0.0514085687635173,-0.174189015244743,-0.0306756484773224,0.126431850782608,-0.0931276223168311,0.00229792364349563,-0.139201985072981,0.08699212603749,0.0213252780013453,0.0209560296900997,-0.0345299198902801,0.079446894985423,0.0443513294989629,0.0946323096466272,-0.00847382030815371
"Central America",-0.076801224814463,-0.0802084919726247,0.132776127547805,-0.0310220820271585,0.0515948743309526,-0.0089999265858085,0.0315182997390352,0.0231065396708843,-0.0833504643125527,-0.186714049069838,0.0565917304301324,0.0197820831718082,0.0796371855137329,-0.0279370905780644,-0.00130115968058279,0.0328709536914855,0.0390634678189753,-0.0200546526247241,-0.0449919284832364,0.0315980286299279,-0.0333503106708893,0.0155240459015479,0.00949754409906873,0.0167475280367733,-0.0228841299321513,0.143630689103179,-0.0323979726371176,-0.022719614028955,-0.0809824023078858,-0.0319519691916867,0.0193969475357361,0.101861978608833,-0.0329853913295375,0.00870023949695791,0.0104582526260738,0.0376110974002438,-0.0710595255818434,0.0605878650067706,0.0710434366039489,-0.124067641512589,-0.0855862656268125,0.12558766171009,0.0222364705539074,0.035447467996599,-0.00192731127009053,-0.0385652443460084,0.0837440170828268,-0.0618064195121772,-0.0889588390720783,-0.0764579577018,0.0226146233226608,-0.0363622851818757
"China",0.102532423250149,0.103047130679105,-0.042756673345018,-0.113859159879709,-0.0211514508207338,-0.00106450866278263,-0.018876284566287,0.0743035497736661,-0.0175030787102503,0.0446865494112368,-0.0576686097342127,0.012753473535179,-0.0121193014709726,-0.043572353456959,0.0632869075797154,0.0316056396595988,-0.0442366462985251,0.0109957519993802,-0.0230547146925997,0.0291145858618056,0.0143978148449752,0.00902240021465067,0.031174626766501,-0.0294810351394544,0.0540381331014573,-0.00329844335663867,-0.0240267989755706,-0.0126814983749589,0.0930348328948153,-0.0168336865888793,0.00868971568390417,0.15545829937598,-0.0345063291846289,-0.12450942822557,-0.0385730400737834,-0.0656634354571055,0.0856416890696114,-0.010980000306553,0.00696873588670476,0.00878201620727179,0.0449344290406507,-0.0294903706336608,-0.0359824423084304,-0.0794079568957511,-0.103826329542857,0.0332632728756605,-0.00895552999512619,-0.0710601610983862,0.00800565411646905,-0.0731331382456414,-0.00388390312980519,0.00565057642703321
"China, mainland",0.102667120607701,0.102715979512515,-0.0421786290934625,-0.114310160724344,-0.0206229765830903,-0.000566356752451765,-0.0193443616585294,0.0749964305384817,-0.0179516987420532,0.0449262607667487,-0.058167249946018,0.0132612768488417,-0.0126100597028388,-0.0437396846764803,0.0630275982928349,0.0316950863972937,-0.0440868918146393,0.0106368041186485,-0.023354943550641,0.0279513628439158,0.0144298950536942,0.00982620793241233,0.0318148404390695,-0.0294609946702518,0.0542190906687642,-0.00238361152881983,-0.0236560196982303,-0.0124951227711226,0.0926810430662569,-0.0172682279996455,0.00872278957643311,0.156554282427453,-0.0340592109075614,-0.124074527106054,-0.0379400963508915,-0.0654513105974903,0.0856373139313198,-0.011618859632682,0.00685166305120537,0.00892144533702629,0.0440905398456013,-0.0288871256298826,-0.0351522730112525,-0.0793341242358791,-0.10313237255444,0.0333512249881019,-0.0101254098963455,-0.0702374681654138,0.00704973089440864,-0.0708512198104575,-0.00478109674893743,0.0369604395903313
"China, Taiwan Province of",-0.0256359108985531,0.0214243222157544,-0.0676152453151871,0.0403488425011935,-0.0464403488410397,-0.102550316587383,0.0860335731929259,-0.188507911318232,0.0933266260693913,0.0137620980570497,0.10920235511147,-0.044372874963623,0.186361190090747,0.143629212500289,-0.00435699835212301,-0.0560128151882127,0.0294260487799469,0.0531200481684672,0.0189140046558917,0.278423037589931,0.258745441502116,-0.0961649662106066,-0.0534738977493056,-0.0530533533568682,-0.079386112765441,-0.11927422784949,-0.125455465019118,-0.00518539937177309,0.127534408082183,-0.20585503606412,-0.0589736875785598,0.053130486996932,-0.110633010959378,-0.0741838284168846,-0.0855458150987892,-0.106305215098031,-0.0170604441849766,-0.0214764856920136,0.115060486601766,-0.0841809508712485,0.0596657142147823,0.0305580503537014,-0.0177415026144055,0.150256815102543,-0.0845045423821199,0.0589038695407534,0.253068741878078,-0.0868744889970646,0.120645229315708,0.0200323975359656,-0.0562870640952781,-0.0411422591929953
"Colombia",0.038984581610446,-0.107269872982798,-0.00856757597781578,0.126693713506447,0.0198674306956801,0.0937387326775057,0.145706611455103,0.107355920032269,-0.0046503689208047,0.00173670004850419,0.0304727649135827,0.201572343280376,0.061819276224476,-0.0040621603179919,-0.0514835938823449,-0.020083997924805,0.018278824819924,0.0701980585251409,-0.0817653737728962,0.00664052392355615,0.0619288039592113,-0.0492011369872428,0.0550289759962046,0.024293364569285,0.0380444171968572,-0.0370902260171264,0.0510394372953457,-0.0653098935004408,-0.0882695734051836,-0.0999056302753293,0.130296876190958,-0.0267509301154549,-0.0538860360228864,0.278723504480322,-0.0477083775589185,-0.035139491640915,0.0587973196992551,-0.0990409839049287,-0.0827151506499895,0.154213856399267,-0.0105904318149206,-0.0230232057176655,0.110842817733733,0.115950886450364,-0.0571662963341642,0.0598277758270465,-0.0683210958781657,0.0182596146743254,0.13505299181317,-0.0269026544679504,0.00391871623409365,-0.0147162144525742
"Comoros",-0.126067399233889,0.0534017247035093,-0.0895055881781718,0.0613190746709524,0.00406662722122041,0.000139185609549534,-0.0290175834573849,-0.017203238017212,-0.0101420224343781,0.0445505223420063,0.0271814848082889,-0.0243672096131159,0.0251359162336578,0.00324481046456705,0.021598467659053,0.0275818616638735,0.0630457766343078,0.0278788628420334,-0.0403018733809968,-0.0200577869551671,-0.0119695506413224,-0.048885422457947,-0.0166277599049991,0.0486914504668156,-0.00691388440729414,0.0686135247210836,-0.0952353870249221,0.035871451900436,-0.0307498682505011,0.0359189701216295,0.0324668927039813,0.028370102644366,-0.0203780967104577,-0.0161180604202375,0.0294045590543884,-0.0118981132371768,0.0268087866974604,0.00730106755755904,-0.0236189998384505,0.0335157094890037,0.0454034893900987,0.0289709701739922,0.0480128088095291,0.00469704827561033,-0.0724573850593663,-0.064155224579536,0.0230374847494504,0.0191549202182517,-0.0705411576828543,-0.0116015720802171,0.0965311005908985,0.00499009380404618
"Congo",-0.0597577655586559,-0.0737499621224807,0.0523824643336062,-0.10127236183699,-0.0381909584019878,-0.0542304522785855,0.18740861497662,-0.0699770678538375,0.132577231601289,-0.0852338187558687,0.0116808150325564,0.045530614180432,-0.0986700662496667,0.0784008670635864,0.0522332642700251,-0.109647087466419,0.0576889712644379,0.0313020530705333,0.0533811154206914,-0.00547443731689495,-0.000823232220496528,-0.0711656429793926,0.0360848686295871,-0.0738274012483622,-0.0767681428204291,-0.115530930030696,-0.13409357811674,-0.0953598771269292,0.0634775498891218,-0.0289409699981989,-0.269245120597887,-0.0551584631678751,0.0377844608677374,-0.134877340269789,-0.06377674905224,0.138521469642928,-0.0657847255998135,-0.0792713728364092,-0.0879870776554619,-0.0106237849589899,0.0361330707745727,0.073556538141432,0.0400520938412885,0.0470761750274594,0.0176746279349689,-0.0309291838016389,-0.165996559645795,-0.037694109612911,-0.129546859977863,0.0582270988647112,0.00734663630594174,-0.0566088549839256
"Cook Islands",0.0908165625415921,0.0251644915181878,-0.0697709767635086,0.061004829586714,0.0536717904601283,0.0455660865880429,0.00650788763993212,-0.191523195384384,0.112026007669716,-0.00498067671660759,-0.0823843517948397,-0.0801917881961384,-0.0764325830495497,0.0105103503669351,0.0318217188915156,-0.100612065431751,-0.0442050500589861,-0.0681873016459704,0.0030998368080974,0.063104032813094,-0.152624919332564,-0.19383256228438,-0.0491519548676913,0.167969610340907,0.0879006792006311,-0.000747847640727438,-0.0407502032022612,-0.0508399065053599,-0.0901378428219372,-0.0119565734091653,-0.0729381917247667,-0.0657632830415176,0.107037974172398,-0.00498127529709173,0.0767291174936282,-0.102722700518833,-0.0603279810624319,0.0747898492178087,-0.0532538974018057,0.0134443623727938,0.0420143089250664,0.141364024761566,-0.133205102322742,0.0781375904009757,-0.0921297906962754,0.0527321885115516,0.0176687785100672,-0.0326763361648356,0.0429015829336012,0.00795934585643369,0.0551126580031401,0.0805699370437013
"Costa Rica",0.0480567415041196,-0.12845950523121,0.118688000659031,0.0223286318226462,0.0158273680646637,-0.0272451763101624,0.0605620557065139,-0.00239369026260816,-0.0659246869850572,-0.0718616531432884,0.0963366070020032,-0.0137305958339198,-0.0197273257895558,0.00785792020331815,-0.000718293002856208,0.0459170576865429,0.167537987081132,0.0679268854861247,-0.000814134580761988,-0.0100053449490963,-0.0706534144303691,-0.0705622925118089,-0.0442829234098737,0.0366381011305915,-0.0553116352142524,0.0496700322636934,-0.0109219205346493,-0.0856974182542042,-0.0206576114570538,-0.133001231925276,0.037153355437568,-0.0728081161914373,-0.0867928124433842,-0.025940418082946,-0.0562466439298217,-0.0098658789606774,0.0250508944623819,0.0225176190135573,-0.0620338487436189,-0.0725798418478062,0.0363938954949442,0.0545951115776969,0.00512366712859144,-0.0503193806502338,0.0380531349476405,-0.077947896664016,-0.134375298654127,-0.0616948777632957,-0.0819911107393255,-0.160500593157569,-0.0037289488275119,0.00989952279509017
"Côte d'Ivoire",-0.114269889393262,0.0316916031714748,-0.0509706579239753,0.0318939887537891,0.131761985363314,0.0376929846940764,0.0218608645062385,0.116906418990652,0.0227808064814041,-0.0390739223800834,0.0782427455225866,-0.0797279650163341,0.0426458470421968,-0.0529761025840093,0.0136151904205218,0.0579643392133681,-0.0988504743370988,-0.0235985678336111,0.109319806631884,0.0828801451942951,0.0274026938798453,-0.0467136970557323,0.03772969090681,-0.0056807153800543,-0.0664067123871223,0.0339557808841483,0.0039960074753092,0.0399929617861518,0.104651072072291,-0.0163164050005244,0.0030859260131536,-0.0256371616130721,-0.03808980276048,-0.000359003135545817,0.0776037537128813,-0.0216957782029944,-0.0354350122722306,0.0662473726388081,-0.120405754629892,0.0685451375201634,-0.00343517666017078,-0.0126562674017879,0.0298861584170587,-0.0762321254619222,0.0483817314241566,-0.00985982307139804,-0.0562952724235126,0.0278198611255023,0.00629157363382283,0.0668557977132641,0.0765978785418395,0.073598849077586
"Cuba",-0.0601026538681107,0.0857928404930835,-0.0377792797314009,0.0477330511074664,-0.0834071210947704,-0.0529223126013571,-0.107419046206043,-0.00493681999674555,-0.0808317599997672,-0.0484181473622253,0.232990804943119,0.0395252981949036,-0.0297773830876229,-0.0297193120862147,0.126781613237756,-0.00234662514009195,0.00757193383088276,-0.0262104993427405,0.109800197369426,-0.102186865539324,-0.0613511501249175,0.22795673661913,-0.0826992909575702,0.0655889806851791,0.0895152359973474,-0.0796848934536281,-0.0679341665418301,-0.0345125352309024,-0.167563759059417,-0.114813051469779,0.0102483138031615,-0.107684420009551,0.122724430873805,-0.0633770497037545,0.00237221790479738,0.00452639147768382,0.0937256092804013,0.0979510530209659,0.122109919488018,-0.0522820336843004,-0.159158157683235,0.0695400962744412,0.00526589768212233,-0.055033254855291,0.0693999994933431,-0.0825286795729102,0.0352735855869488,-0.0604030648564683,0.111048106499917,0.017335053213707,0.0737467691780149,0.04013622011998
"Democratic Republic of the Congo",-0.132397647815585,0.027174252395331,-0.00477404707584734,-0.078051575436367,-5.51254857937151e-05,-0.0223902573782799,0.0557250030904708,-0.00900584643506338,-0.0584982014915487,0.0328909496573095,-0.0251706353430965,0.0610114733828284,-0.0555351834414394,-0.0353990513341049,-0.0386381835406498,0.00275697359938074,-0.0587982937331381,0.0784148884543601,-0.0197205020055721,0.00472941287613932,-0.0971803201673005,0.0578789877918615,-0.00594608597604179,0.0468406762569927,-0.0498224013432933,-0.0122242322948804,-0.0368756159256458,0.0666903681925516,0.0306587758021229,0.0309038800635798,0.00490424676363477,0.0977030298898812,0.126681507275039,0.0427608244940172,0.0552353292297253,0.16075455622712,-0.0267987468181743,-0.00824080179927131,-0.053054507576894,0.00830592859382292,0.00697421261394539,0.0853195260465299,-0.0462122048780782,0.106538466010545,-0.0780343794674422,0.113984130204334,-0.00221769950630744,-0.0364323322619098,0.0242664768518117,0.0415622724300182,0.115528906963691,0.0164976274845365
"Dominica",0.000457801378500969,-0.0266358398584497,-0.0093472401057803,0.0674498061528774,0.201266626901825,-0.00747109928654987,0.272047467591065,-0.0461477460353922,-0.0608206832641817,0.0512844971465832,0.123748459737762,-0.0946174793135883,-0.0764545247547353,0.0164237895354616,-0.0511140373494512,-0.0298658003519856,-0.0792905588213402,-0.0920873571253867,0.0608924838582928,0.0259851143861622,-0.0607220376794862,0.102728926374703,0.0263640805813312,0.0434055637287224,0.112917071666037,0.00806110611931295,0.0996447398428399,-0.0411815739165814,-0.0212082822279234,-0.130951597248302,0.0242884861017451,0.143938186039069,0.131602344644711,0.067624683638442,-0.0264382030985541,0.0581450930104939,0.0281175824340975,-0.000848024969961529,-0.000582923669740999,-0.00877000117455334,-0.0383632817170565,-0.116880449167374,0.0793532148654579,-0.0822262633905166,-0.0192163752782188,-0.0845044378813684,-0.0885441839553061,-0.127828731087393,0.116036601385444,-0.00927010314399168,0.0176504328360929,-0.0499685798431221
"Dominican Republic",-0.111834184231637,-0.0639838550135481,0.0325655425944452,0.0218989118258972,-0.0313655479420914,-0.116277056325575,0.0443511168817876,0.11394774391739,-0.0206918857230523,0.00881285332081856,-0.00326036171927601,0.0220798818745866,-0.0973234980373064,-0.0489525706899377,-0.111435141262701,-0.0354508670321796,-0.0219941008424477,-0.117776372045481,-0.100095342635825,0.0334989126697856,0.0208152713586319,-0.121274843102911,-0.00926840340291029,-0.105288572249914,-0.0161235226211009,0.0302760647465257,0.0279080654128723,0.0634551821500199,0.00353461366455616,-0.0475512531482022,0.00689973748062873,0.0908046733661505,-0.0439511288230149,0.0744909435467884,0.0116587157316119,0.0456788530963612,0.00355781967798025,-0.0272771766556856,0.0313237182705446,-0.0195449790876299,0.0893865773129444,0.0448994063836473,0.00798073041977933,0.0074164146537355,-0.0204608842592988,0.0621809050258397,-0.050245533907783,0.094170254985365,0.0323084203537374,0.0162554576087602,-0.070459530695734,0.0180783508561417
"Eastern Africa",-0.0195541067135126,-0.0939764840394925,0.135982793758164,0.0428888633665,0.124123406514214,-0.111882270822158,-0.122845345431557,-0.0913681228477114,0.0138653947346918,-0.127009263399765,-0.0399867418820408,0.0267058080702154,-0.0369354942763875,0.0183455422677665,0.0244151034809145,-0.0929730027915495,0.0239059405525301,-0.0169288874331081,-0.0808809760209838,0.00677403512316282,-0.0506371221504409,-0.0237939256696155,0.011566893895138,0.0425548299830379,0.0155321705722692,-0.0898899522479926,0.00227996630585202,-0.019483225426905,0.0689002909203977,0.0264228375705951,0.0529464922399209,0.0312657710744787,-0.0259738785296843,0.0280097045054518,-0.0299228833468216,0.0272351337179803,0.0188842140588117,-0.0571872177012615,-0.0547905692314408,0.042741766868352,-0.0475245782048027,0.00196705058704109,-0.00987231172737531,-0.0388450557110821,-0.0147912017296066,0.00675074928815082,-0.00799606241689312,0.0502283858807362,0.0111409913405786,-0.0503008067286737,-0.0532292176331424,0.0122725192622558
"Eastern Asia",0.102532423250149,0.103047130679105,-0.042756673345018,-0.113859159879709,-0.0211514508207338,-0.00106450866278263,-0.018876284566287,0.0743035497736661,-0.0175030787102503,0.0446865494112368,-0.0576686097342127,0.012753473535179,-0.0121193014709726,-0.043572353456959,0.0632869075797154,0.0316056396595988,-0.0442366462985251,0.0109957519993802,-0.0230547146925997,0.0291145858618056,0.0143978148449752,0.00902240021465067,0.031174626766501,-0.0294810351394544,0.0540381331014573,-0.00329844335663867,-0.0240267989755706,-0.0126814983749589,0.0930348328948153,-0.0168336865888793,0.00868971568390417,0.15545829937598,-0.0345063291846289,-0.12450942822557,-0.0385730400737834,-0.0656634354571055,0.0856416890696114,-0.010980000306553,0.00696873588670476,0.00878201620727179,0.0449344290406507,-0.0294903706336608,-0.0359824423084304,-0.0794079568957511,-0.103826329542857,0.0332632728756605,-0.00895552999512619,-0.0710601610983862,0.00800565411646905,-0.0731331382456414,-0.00388390312980519,0.00565057642703321
"Ecuador",-0.102285180636803,-0.0302656904268895,0.0385554682311929,0.119735928957937,0.0366169975334314,0.0378389090105477,0.0513773326974142,0.0068515793942983,-0.0194226249291975,0.0472711859824347,-0.0143657537813217,-0.0314971232691489,0.0635477447387121,0.163975341900306,0.0753420743366733,0.0199463844136539,-0.0885407634121181,0.172868948281555,0.0554058465074064,0.0453669000885736,-0.0625691179124468,0.0926264192903105,0.0652972327528952,0.120134533267514,0.0231102513247722,-0.0171052283177789,-0.0269475955128556,-0.178254298297048,-0.0247537310718818,0.0646362032448327,-0.0567671453834129,-0.0965415875709406,0.191675309837434,-0.105774904373225,-0.113002026846406,0.0686361190686065,0.114909689860631,0.149617455196422,0.0496371344064455,0.0661983883300534,0.0378036651003737,0.0496379477357973,-0.0521829865057296,0.0374835115311764,0.011868611336124,-0.00641568670205664,0.0599368836624628,0.15586776634887,-0.10522107615943,-0.106624821127392,0.0294453707586112,-0.0245785999601063
"El Salvador",-0.133153252303768,-0.0189607087999092,0.0303398642976934,-0.0259849115991961,0.0609391835036192,-0.00408097289288041,-0.00433755796563706,-0.105103417143026,0.00912883402732797,-0.0719150834079343,0.0283842731273017,0.0284414743554669,0.0706893766602907,0.00913508469257702,0.0104370680426473,0.0057296011886867,0.0344168376182926,0.0365999426631562,-0.101065169204518,0.0121051305615082,-0.00962935391858145,-0.0186023335286777,-0.0441335343459485,0.0216489686550128,-0.0341172291092932,0.111548522971817,0.0263689513204622,0.0231689182284557,0.0274511825390148,-0.0321547789830289,0.147822856487157,-0.0427850312563869,-0.0688159445745873,-0.0562039797003165,-0.0251837234630835,0.0804283458341928,-0.0255387923540176,0.0192045125534397,0.0285264933850392,-0.0537925483983181,-0.016530679756801,0.0907958907857028,0.0704718241406947,-0.070801661642877,-0.0222405275865462,0.000946955632133639,0.119821158650918,-0.0369618819556064,-0.177044352109181,0.00514163906966548,0.113016695641283,-0.0492180976947119
"Equatorial Guinea",-0.119207268087307,0.0483212958860263,-0.0986809071433584,0.0801705470339691,0.0155686647029938,-0.0383943344550411,-0.00863114283729844,0.0427006591088359,-0.00122019143245261,0.0428478034959892,0.0425022693132018,-0.00552124523067333,0.00583393557243375,0.0210593828518481,-0.000571532981832871,-0.030084314784035,0.0258192654586985,-0.0152591850452702,0.0455177441621849,0.0019464955410652,0.0333471572865227,-0.0279437115668937,-0.0322519520922103,-0.0319834421739719,0.0838866729387234,-0.0529118047859082,-0.00475421994517747,0.005692001009375,-0.0759470207570469,-0.0138540268497722,-0.0158993879835516,0.0365181045115767,-0.0955713533091965,0.102927914427295,-0.0430478225120587,0.0330787184556816,0.0548703716437873,-0.0860210260863454,0.0840834960590075,-0.0414694113463447,-0.03745008845925,0.164026227728891,-0.0738977110552784,0.0862282533259459,0.0502981566946833,0.0344939057116619,-0.0417709997980796,0.0177491854794236,0.0358908426911801,-0.0259818611182243,0.0824818425093159,0.0040883047310605
"Ethiopia",0.0316855422585993,-0.0418867801713554,0.0255773762053165,0.133553277134866,0.187530261975884,0.0223698260225094,-0.0276522024436142,-0.185299948745666,0.0271987059808939,-0.0898649928594976,-0.126799622674287,-0.132864223040491,-0.0931667905901948,0.00650914950664967,-0.00800295878899017,-0.0989191782233268,0.0431773188565142,-0.0904106243598532,-0.0313348909577158,-0.0249476736969157,-0.067935207925371,-0.120641189290296,-0.0584532363971224,-0.0155975610291847,-0.163087026835677,-0.0537384277055316,0.000202753262053774,0.047552893378706,0.0758115201622894,0.0639061823342388,0.0293496320551384,0.174396562186902,0.082935456106482,0.0291714580427299,-0.0332310665733612,0.0541090838590515,0.140218369036344,0.00442699198672797,0.108274997751562,-0.136516540638054,-0.0374881076536753,-0.10270619563684,-0.121138430804926,-0.0595819307691304,0.0779623218540146,-0.191155317635188,-0.135750163953788,0.0063630819723695,0.0164045428155718,0.0265863899697391,0.00456083299929978,-0.00533315766072646
