"distance","diffelev","sddiffelev","crowdist","sdcrowdist","diffpole","sddiffpole","planted","note"
3515,341.35797127327,510.461937501427,0.0918285491708673,0.859053201049443,0.00856881551654764,0.0428327159270582,0.00144732409224192,"shifted"
3516,339.662896833883,509.292101238957,0.0966101580720861,0.896825546514266,0.00877433118628203,0.0427570738155017,0.00145786342464393,"shifted"
3517,340.530959248984,510.116222903836,0.0515798897024997,0.0284705792693662,0.0086861988810072,0.0428070771854565,0.00145407132210039,"shifted"
3518,340.347473804578,509.950398069405,0.0966507990895585,0.931249632196818,0.00872816194294708,0.0428558160894868,0.00145600335381007,"shifted"
3519,340.142954935759,510.003901684704,0.0594809566496536,0.391709091558794,0.00861023254393953,0.0428673685890234,0.0014522069608898,"shifted"
3520,339.236637441045,509.217041144028,0.0568005780251196,0.309673799632862,0.00871984097286647,0.0428443123530425,0.00145736112511148,"shifted"
3521,339.458241366365,509.166822934024,0.0515204391550524,0.0285484293742917,0.0087892384299935,0.042847914081219,0.00145996318037001,"shifted"
3522,339.353410807679,508.988887542204,0.051492935048405,0.0284741567366296,0.00884007849890146,0.0428471910353885,0.00146210877495312,"shifted"
3523,340.339546582998,509.69333981187,0.0514960425508085,0.0285936528338512,0.00903510150214246,0.0428457502331174,0.00145764598875501,"shifted"
3524,339.42469596281,509.993351307623,0.0690745895617557,0.571916354946965,0.00898911098512281,0.0428901955299146,0.0014559240435517,"shifted"
3525,339.836073336131,510.781592680532,0.0516358723380239,0.0285414189489298,0.00880359368852552,0.0429011480300631,0.00145210898598593,"shifted"
3526,341.102637172201,512.410821971248,0.0712067149473167,0.594077525331789,0.00847723101700001,0.0428759559075182,0.00144230886006215,"shifted"
3527,343.363963443798,512.556376980046,0.0571007597482904,0.303808293444573,0.00831478685730687,0.0428714875953088,0.0014373525229387,"shifted"
3528,342.732361635146,512.416418903684,0.0519014429651639,0.0329606556760747,0.00862053835879341,0.0430196235143308,0.00144012328954218,"shifted"
3529,342.084964468287,511.755914577296,0.0519627318145061,0.0544158797457923,0.00871150076803852,0.0430752624693704,0.00144538518872348,"shifted"
3530,341.759061198114,511.403783095389,0.0516505716020574,0.028481546906753,0.00881664722630971,0.0431086425024299,0.00144837668487376,"shifted"
3531,342.122631311171,514.202423949209,0.0515376560596207,0.0286468139339782,0.00865888216938643,0.0432706276516627,0.00143280242363764,"shifted"
3532,341.456250448455,513.029283191901,0.102264416887255,0.947305370397297,0.00888941165189434,0.0432139640061267,0.00143996600932375,"shifted"
3533,341.474858367963,512.615590241371,0.0518336884368836,0.0298131457305329,0.00894535942022261,0.0431765976775628,0.00144299007384814,"shifted"
3534,341.515546965356,512.481463233078,0.0513619201127608,0.0284440256338216,0.00902079976072804,0.0431572433977769,0.00144409663782836,"shifted"
3535,341.207841326013,512.19624831802,0.0532204094215187,0.130001975452213,0.00901223431565161,0.0431615203959182,0.00144527339584839,"shifted"
3536,340.793609162036,511.720521450131,0.0513543698815975,0.0284946852666979,0.00907120149428916,0.0431634377438013,0.00144760075823598,"shifted"
3537,340.977095153737,512.171883847591,0.0513865708167524,0.0286969553812507,0.00902659288188588,0.0431932918779351,0.00144542611209772,"shifted"
3538,341.513966305589,514.051665944147,0.0635726611074636,0.47215672914137,0.00887015342240828,0.0432808931145923,0.00143486838223743,"shifted"
3539,341.066041546823,513.628832982011,0.0514832715844843,0.028694382025992,0.00907898249193384,0.0432788388054636,0.00143787478738535,"shifted"
3540,340.81020030478,513.02929684154,0.0513804181803066,0.0286678326637001,0.00903949030234746,0.043194287456632,0.00144160953214152,"shifted"
3541,340.664623671024,512.569174880492,0.0514558851178601,0.0286862336080038,0.00911504670796155,0.0431691240501069,0.00144462448787675,"shifted"
3542,340.566170987905,512.284223012019,0.0512704258724805,0.0287003931780905,0.00912620671323956,0.0431499991444606,0.00144643003226741,"shifted"
3543,340.523304827307,512.063294783907,0.05126681710719,0.0287856953357563,0.00916835871526462,0.0431415586400185,0.00144799938388607,"shifted"
3544,340.87927842351,512.045037010103,0.0512594292888804,0.0287016473534876,0.00912789421223806,0.0431295249918583,0.00144744160934292,"shifted"
3545,343.896323992827,513.182220026169,0.0569036343857679,0.314980038014963,0.00874038054092232,0.0430784418915626,0.00143562917766407,"shifted"
3546,333.477416913183,503.536651571642,0.0514783743145871,0.0287016936394996,0.00869242251083125,0.0430852818744028,0.00143262293122211,"shifted"
3547,332.98562247768,503.427863106837,0.0518777897230911,0.028541069367495,0.00863272632958545,0.0432279123681032,0.0014141187559485,"shifted"
3548,333.446994997892,503.628944937927,0.0645451222973374,0.49131955264912,0.00872183781642502,0.0432076177259441,0.00141033367936192,"shifted"
3549,334.644386027777,504.357410149416,0.0518060064411132,0.0284698707669029,0.00882039080577989,0.0431978477301823,0.00141768048533548,"shifted"
3550,334.936516063417,504.370786262096,0.0518352669841378,0.0282794032270804,0.00889291803952271,0.0431816926783597,0.00142136702597017,"shifted"
3551,335.316908649729,504.567628314705,0.0517061073253786,0.0284826653628136,0.00894304418739097,0.043186400492912,0.00142356597157401,"shifted"
3552,337.197073318122,505.950719334894,0.0518707074762698,0.0283607625417859,0.00866246220972597,0.0431637667321873,0.0014152893879079,"shifted"
3553,337.219997853104,506.22774902402,0.0855936428203305,0.780215033350999,0.00862701882684582,0.0430894591760661,0.00141560558636019,"shifted"
3554,336.683719786176,505.699933251942,0.0517661159521082,0.0282996058256572,0.0087600030203313,0.0430845773696919,0.00142054314958249,"shifted"
3555,340.61420217495,508.309947690241,0.0521973454267544,0.0697548213142879,0.00901424462120642,0.0433890789455447,0.00139563552008197,"shifted"
3556,340.924283911819,508.802642920097,0.0648866291009051,0.425533864659107,0.00907931498220606,0.0434089968865701,0.00139107310313338,"shifted"
3557,340.727844210323,508.350315326931,0.0517561241884338,0.0294123794522991,0.00903218980667951,0.0434076024572427,0.00139663268954767,"shifted"
3558,342.876755895701,509.1273018785,0.0516210685054086,0.032776477364847,0.00939848205499444,0.0433830652525527,0.00138977346817843,"shifted"
3559,343.831218151868,511.932221157241,0.0520906723311801,0.0304074150804947,0.00889365089061905,0.0434312806438294,0.00137588807490388,"shifted"
3560,343.288436820713,510.426567833601,0.0513489160574847,0.02874106935312,0.00903886770687453,0.0432419606023609,0.0013852476194834,"shifted"
3561,343.523389808371,510.431762805168,0.0616867654118375,0.434051719618628,0.00902109057188777,0.043215027799382,0.00138597091199454,"shifted"
3562,341.377276436639,508.674280145893,0.0512131087991539,0.0288547475483803,0.00917068310486399,0.0431459166486028,0.00139047829277074,"shifted"
3563,343.239245287123,509.247014890912,0.0543571544965755,0.15871544935351,0.00894013849146616,0.0431636269724077,0.00138572972663273,"shifted"
3564,342.772988305623,508.56904179271,0.0774445518049739,0.714428365254604,0.00900306545676598,0.0431130450161292,0.00139080724331094,"shifted"
3565,342.486616164704,508.291290337422,0.0513461515067973,0.0291775241329365,0.00905932586154761,0.0431164425621387,0.00139383132413772,"shifted"
3566,342.161945924952,507.888373025523,0.0511812385544979,0.028864634306116,0.00910487383892211,0.0431063266712045,0.00139704339040375,"shifted"
3567,342.305404810232,507.853152247565,0.0512925097677547,0.0291471494374945,0.00914699654927979,0.0431122210653448,0.00139771841277734,"shifted"
3568,342.278402632352,507.631602626082,0.0511513055511279,0.0288756057747333,0.00918639790133336,0.0431091846315031,0.00139928399299948,"shifted"
3569,342.482450663986,507.959359079262,0.0512481968961354,0.0291473757460974,0.00926539641104516,0.0431190526838468,0.0013980149778961,"shifted"
3570,342.302876792033,507.716283446812,0.0535737190729608,0.122539837066961,0.00926120406101087,0.0431193241266962,0.00139992381052421,"shifted"
3571,342.527432335088,507.97540746282,0.0511976575416398,0.0317462550852057,0.00922683334841723,0.0431608972694388,0.00139885049537232,"shifted"
3572,342.374505736511,507.740019187908,0.0527751166294463,0.0858598485858304,0.00924797602969912,0.0431555976741168,0.00140059233233407,"shifted"
3573,342.259967550479,507.522420460468,0.0511160121275077,0.0290868929674243,0.00927252880568784,0.0431452422462314,0.00140236635137468,"shifted"
3574,342.10478552409,507.263767886306,0.0509983563941214,0.0288664457145898,0.00927620523201363,0.043138579397349,0.0014041622843482,"shifted"
3575,342.157161361273,507.253337524164,0.0510889351219171,0.02907491834153,0.00930134389072655,0.043136450201035,0.00140457278894977,"shifted"
3576,342.762777631183,507.827970363748,0.0513747302193279,0.0531217030339667,0.00945397502651096,0.0431332739922301,0.00140090692854371,"shifted"
3577,341.558531466846,506.992622945713,0.0510584314346096,0.0290917694632304,0.00942600535051843,0.0431305187257022,0.00140267751390286,"shifted"
3578,339.239427014971,505.742992699488,0.0509420544520788,0.0289502730645874,0.00957000333516119,0.0430702591044628,0.00140031261278872,"shifted"
3579,340.409845482421,506.115853780321,0.0509747588896727,0.0290947253520124,0.00948018368689867,0.0430683091724596,0.00140358716544491,"shifted"
3580,340.417799628441,505.986832713722,0.0508684565295119,0.0289017856046303,0.00947256693791173,0.0430647687321008,0.00140487572801629,"shifted"
3581,342.423738194056,508.028572372217,0.0511188570178928,0.0291481184787466,0.00906638676542778,0.0430672891348739,0.00139326745695374,"shifted"
3582,341.895737157227,507.470997722006,0.0921461463609234,0.862185586220797,0.00910791861179244,0.0429840430756365,0.00139730216329068,"shifted"
3583,341.682850987743,507.143040010768,0.051059011565729,0.0290492872635709,0.00918799729027675,0.0430008102707889,0.00140040971585215,"shifted"
3584,341.909653188053,507.221568480319,0.0509575415959014,0.0289029360122802,0.00915702749634966,0.0430159361996546,0.00139989980127279,"shifted"
3585,342.420741135867,507.532200900406,0.0510622742355211,0.0290271272915721,0.00910349681132737,0.0429832948307889,0.00139830824780518,"shifted"
3586,342.100155478138,507.006101471911,0.0509381440977982,0.0288015663850101,0.00917189621309554,0.0429493755861825,0.00140173213562368,"shifted"
3587,342.113556436945,506.938598056311,0.0510056269049982,0.0289657985241804,0.0091988632066054,0.0429513547985661,0.00140266802209285,"shifted"
3588,342.016033308391,506.720303502632,0.0509002117870278,0.0287934286949275,0.00921977263057248,0.0429492826937169,0.00140410978039921,"shifted"
3589,342.052014596648,506.687817198888,0.0509699229657521,0.0289567289695484,0.0092407656354429,0.0429508627802142,0.00140473098831969,"shifted"
3590,342.373182463529,506.720954063837,0.0508881750733174,0.0288041333768564,0.00920575812098343,0.0429552180895042,0.00140405746203031,"shifted"
3591,343.843260282309,507.451116487415,0.0510400373958164,0.0289902926894432,0.0090330926801593,0.0429507874463798,0.00139800476827599,"shifted"
3592,343.398281880189,507.103996666062,0.052512697558831,0.17651309698969,0.00902874115493098,0.0428721846340591,0.00140070601196739,"shifted"
3593,343.305020611546,507.030194377382,0.0514519123598966,0.0920745228431608,0.00904315271095745,0.0428620803476106,0.00140166607435551,"shifted"
3594,343.09222430823,506.815925450751,0.0509875911503047,0.0287484619817428,0.00904938638951519,0.0428440729910079,0.00140323611746854,"shifted"
3595,343.051600875586,506.772951999887,0.0510672496088908,0.0289004088340232,0.00906382266161151,0.0428362588108463,0.00140389984355712,"shifted"
3596,342.924124646786,506.606802087352,0.0509810483893414,0.0287417143281242,0.00906882921944589,0.0428261951939042,0.00140504078002172,"shifted"
3597,340.503537063483,502.641004138502,0.0511130929122679,0.0288789890452558,0.00921144860698546,0.0428109932769464,0.00140159609881605,"shifted"
3598,339.136973789844,499.636358533485,0.051653693785652,0.042488070096959,0.0093715587287304,0.0427729786202167,0.00139777990369867,"shifted"
3599,339.893039959291,500.26946596251,0.051111835336691,0.0288298760708781,0.00926527956078286,0.0428043625190734,0.00140109499683045,"shifted"
3600,339.521900465628,500.687272142575,0.0510393184868331,0.0287024383852653,0.0091943620931015,0.0428463029303613,0.00139964327498823,"shifted"
3601,339.635153307445,500.802998352007,0.05108629968112,0.0288234661578789,0.00920941044858044,0.0428540508221052,0.00140050024816907,"shifted"
3602,339.562198334546,500.736168502961,0.0509929688399286,0.0286843259540718,0.00920630435133507,0.0428654886024681,0.00140118560932558,"shifted"
3603,339.728838232515,500.89169291477,0.0510464297629917,0.0288460760079841,0.00921719353451079,0.042884259054853,0.00139942282012509,"shifted"
3604,340.076293054029,500.780082395105,0.0515491283937355,0.0463668142522656,0.00924585798144775,0.0428787839764637,0.00140056803721422,"shifted"
3605,340.035466696562,500.762362397111,0.0510332318502359,0.0288326521332158,0.00925161412036541,0.0428762054629818,0.00140165679898107,"shifted"
3606,340.115717636121,500.658582663849,0.0509575249890575,0.0286943275515938,0.00924887705471107,0.0428749335650675,0.00140260347322781,"shifted"
3607,340.210364307581,500.674907603585,0.0511333421708306,0.0332234275368357,0.00925163568324859,0.0428751394526356,0.00140296251527297,"shifted"
3608,341.295414566,500.855056048332,0.0512314114525378,0.0595162103802326,0.00916785567939705,0.0428965053557256,0.00139997184314846,"shifted"
3609,341.0995888122,500.835967367851,0.053043063769885,0.125387551881738,0.009207933782596,0.0428712823818508,0.00140111541473185,"shifted"
3610,340.903304649104,500.694930145528,0.0508257782439946,0.0286474395575946,0.00923048169442562,0.0428511111279259,0.00140259461220206,"shifted"
3611,340.798191708669,500.683288329478,0.0509385678346071,0.0288469073044757,0.00924919573341676,0.0428447098334862,0.00140338320999032,"shifted"
3612,340.810337899882,500.585909900293,0.0508661073758771,0.0287096359251523,0.00925323173291497,0.0428419857268274,0.00140406767789199,"shifted"
3613,341.020162031565,501.071758796652,0.05094665129856,0.028856278194178,0.0092854453967792,0.0428801746314095,0.00140168111886011,"shifted"
3614,341.603267012699,502.12056238374,0.0510041866773535,0.0287885593404755,0.009327073951389,0.0429692867949188,0.00139553135806728,"shifted"
3615,341.375634734082,501.803857404847,0.0512515360847705,0.0292178392901606,0.00932730646111495,0.042920795555293,0.00139790083676957,"shifted"
3616,341.356927892097,501.627816377553,0.0508133402565713,0.028844374866235,0.00932098978971651,0.0429078995203233,0.00139890911585716,"shifted"
3617,343.060452695117,502.812690594564,0.0508688413584246,0.0290855491193466,0.00909041423461299,0.0429535432934216,0.00139001157195625,"shifted"
3618,343.839955484206,503.670975054914,0.0845541987365248,0.806771624834571,0.00896955975746593,0.0429718112058606,0.00138449842273421,"shifted"
3619,343.005349352034,502.807364531572,0.0507730048918287,0.0291111409384775,0.00913055319151144,0.0429406161447089,0.00139057762487097,"shifted"
3620,343.008782067128,502.72954018102,0.0507243718587609,0.0291422967896986,0.00921555116577684,0.0429013463530236,0.00139094292753077,"shifted"
3621,342.703909281927,502.372582172969,0.0507543516403528,0.0301467185650222,0.0092244158505814,0.0428922347752386,0.00139358407544873,"shifted"
3622,342.626130372448,502.149095221036,0.0506754823865768,0.0289939628996722,0.0092289461045707,0.0428935446041695,0.00139489820774438,"shifted"
3623,342.524668006354,502.028831873303,0.0507011857831928,0.0291205298577648,0.00924644253904148,0.0428907069691906,0.00139595582524239,"shifted"
3624,342.850918759524,501.854184314868,0.0506391528102666,0.0289974304426389,0.00928419598472809,0.0428816489147072,0.00139587170836235,"shifted"
3625,342.904470831638,501.791048297531,0.0509528568507917,0.0369077774794639,0.00931151850689403,0.0428729609831394,0.00139622947822021,"shifted"
3626,342.804176618741,501.686857939646,0.0506168504863442,0.0289956470903241,0.009300051990388,0.0428788113822289,0.00139707912655488,"shifted"
3627,342.718968473096,501.655853119434,0.0506518821711535,0.0291223744126472,0.00930762630768697,0.0428783836451088,0.001397674655526,"shifted"
3628,339.362587078455,499.466758469873,0.0505720599762369,0.0290406728156804,0.00942928358581884,0.0429059690830542,0.00139319626263896,"shifted"
3629,337.761219701862,498.546128186328,0.0671047905358172,0.548259468508438,0.009476636520367,0.0428529885442252,0.00139096195499311,"shifted"
3630,339.714050149626,499.849168772152,0.0505029520813565,0.0290847660100572,0.00937677691405065,0.0427930779615427,0.00139432919464638,"shifted"
3631,340.304140474768,500.293133701962,0.0505487245503882,0.0292118518280003,0.00937629276102616,0.0427769058288929,0.00139532698370738,"shifted"
3632,340.81803047375,500.717405519422,0.0504863150109432,0.0290886937171591,0.00939200579551481,0.0427663159800362,0.00139528253169225,"shifted"
3633,341.19695128571,501.097310675086,0.0506238182121987,0.0310085536076129,0.00943527701392149,0.0427462158816606,0.00139456753049552,"shifted"
3634,343.034492301222,501.653310545082,0.0504726927822042,0.0291827525532458,0.00958123053342084,0.0427532626845725,0.00138925136430669,"shifted"
3635,345.130211160859,503.37146475965,0.0500531901958807,0.0315892402926378,0.00999806220931569,0.0426546336807727,0.00137490940449013,"shifted"
3636,343.765852550138,502.519878760952,0.0585760948819012,0.271927016235615,0.00966273063719222,0.0425107606245709,0.00138413883541281,"shifted"
3637,343.829331010608,502.47542323523,0.0495650187085087,0.0293707351932352,0.00964201068508853,0.0424908305016707,0.001385339719119,"shifted"
3638,343.661170812506,502.346997615304,0.0509498050118724,0.136788415394667,0.0095788431393685,0.0424673423524059,0.00138722262419175,"shifted"
3639,343.583233787732,502.251549165236,0.0497549811276194,0.0395697899167139,0.00955081940075759,0.0424513004810036,0.00138831635290352,"shifted"
3640,343.533950846842,502.17901435182,0.0498064356071376,0.0296415843863997,0.00951996659120677,0.0424402377473676,0.00138951124673594,"shifted"
3641,343.573346880378,502.161800383675,0.0497413574945928,0.0295892914008278,0.00951855149360202,0.0424288741696485,0.00139002624902029,"shifted"
3642,343.536013408824,502.099820746046,0.0497833897455548,0.0296315090155714,0.00949692228014964,0.0424208091016675,0.00139086685142968,"shifted"
3643,343.557344003741,502.07221549642,0.049737555691989,0.0296070305476394,0.00949556285154515,0.0424129567087245,0.00139134391820038,"shifted"
3644,344.030511602885,502.213457545492,0.0497916437737045,0.0295968484295078,0.00947541866155595,0.0424372567621882,0.0013899237009352,"shifted"
3645,352.643077203218,505.547819888063,0.0505288988725392,0.0295991165410215,0.00934920696854889,0.0429531375331414,0.00135556109526266,"shifted"
3646,352.619154352293,505.503069918759,0.0505309085365772,0.0295694219839068,0.00934761458417018,0.0429474563502169,0.00135609797345695,"shifted"
3647,351.564573157075,505.09340373248,0.050495352884416,0.0295067606233263,0.00945662445915547,0.0428699353783737,0.00136059561796397,"shifted"
3648,351.573386791612,505.061822726141,0.0504850917826241,0.0294795169023825,0.00945303230864548,0.0428670543342233,0.00136095441981736,"shifted"
3649,352.205179460921,505.952198848436,0.0506377621764965,0.0294436303663058,0.00963582374965413,0.0428432359254546,0.00135539520139803,"shifted"
3650,354.018103908201,506.90716633314,0.0508865346494469,0.0292419349904009,0.00987095831343755,0.0428088222668385,0.00134787458982257,"shifted"
3651,353.252422738444,507.042493998883,0.0507620598488194,0.0293540622535077,0.00979583171423323,0.0428606114856155,0.00134840355511098,"shifted"
3652,354.642425141992,508.151154793436,0.0590789826792996,0.353554965257434,0.00958557697959696,0.0429405562895578,0.00134138570694582,"shifted"
3653,353.663361977658,507.178213504418,0.0506177436460467,0.0294433937767429,0.0096736841938511,0.0428982569669233,0.00134836708727675,"shifted"
3654,353.884768695402,507.218571995706,0.0508362174968275,0.0546935066701285,0.0096490921667641,0.0429126535449842,0.00134821032382814,"shifted"
3655,353.440474943997,506.840572331568,0.0505625114656665,0.0294772732139489,0.00966076864835989,0.042890078511142,0.00135118131741123,"shifted"
3656,353.330325054484,506.656472476992,0.0505379409629255,0.0294367000476137,0.00964285646900752,0.0428794251809173,0.00135256732658405,"shifted"
3657,353.101019473183,506.453708833178,0.050509027329286,0.0294935268230803,0.00964811352831076,0.0428658734613518,0.00135429440978903,"shifted"
3658,353.03698585533,506.330105676752,0.0504794083259012,0.0294526569331438,0.00963432903132459,0.0428603185879357,0.00135526073798112,"shifted"
3659,352.884436621698,506.187768319072,0.0504586200771452,0.0295087897105306,0.00963946813390843,0.0428488821699258,0.00135649976425273,"shifted"
3660,352.839431728641,506.091239664499,0.0504288585937649,0.0294668803632679,0.00962785170997392,0.0428447696092961,0.00135725041763111,"shifted"
3661,353.176006186648,506.138085456873,0.0504582928625323,0.0295145417826354,0.0096311281655508,0.0428608142929056,0.00135645846069849,"shifted"
3662,361.528847681431,509.044664392676,0.0512564321307569,0.0293213003851807,0.00957786834820224,0.0433592128525927,0.00132527196788832,"shifted"
3663,361.557136514837,508.993192669923,0.0512577357108266,0.0293747920223947,0.00958303622446128,0.0433562870554628,0.0013255858783804,"shifted"
3664,361.591140253316,508.943827739473,0.0512360717157704,0.0293266163694475,0.00957618236728847,0.0433568303207014,0.00132586776909537,"shifted"
3665,355.595147140534,504.966210733433,0.0514895140417348,0.0295817192421685,0.00916308031511836,0.0435515246703214,0.00130225010791976,"shifted"
3666,352.060976099349,501.6496827869,0.134436857490258,1.22276509666656,0.00916891445541984,0.0435499835483068,0.0012995699753694,"shifted"
3667,354.502384350074,502.645734235053,0.0515094003790773,0.0305121086205965,0.00930071956105049,0.0435527296268098,0.00130152132172557,"shifted"
3668,354.987293439339,502.75021152882,0.0520805807557143,0.112462888004803,0.00924457993631822,0.0435548921791309,0.00130600165887189,"shifted"
3669,355.434291213332,502.899892068941,0.0514119011724166,0.0294792976541097,0.00923874262017831,0.0435619621434982,0.00130855805077268,"shifted"
3670,355.699067964377,502.979182916993,0.0513911505083852,0.029442480950552,0.00921704527568705,0.0435735997744459,0.00131053670331555,"shifted"
3671,355.979180835336,503.069338735627,0.0513817339238652,0.0294819411206778,0.00921829039786346,0.043577017380533,0.00131191518402111,"shifted"
3672,356.875901345592,503.364520646137,0.051407371491974,0.029452530411242,0.00911646573719721,0.0435769968779666,0.00131045407226457,"shifted"
3673,359.107660751172,504.628480486305,0.0606253535394949,0.404168425433571,0.00865456224129606,0.0435653435257437,0.00129648717037422,"shifted"
3674,357.416294384366,504.302932926691,0.0555277045008147,0.166154803367433,0.00887775425271065,0.0435251763693597,0.00130160281333611,"shifted"
3675,357.376022376958,504.011113024739,0.0514947690863571,0.0294613036007056,0.00894974062293588,0.0435299914916221,0.0013046433830119,"shifted"
3676,357.422107665069,504.154353490189,0.0514519030455211,0.029453129231524,0.00905468305250574,0.0435373272170371,0.0013050536579558,"shifted"
3677,357.690355366697,504.42996439426,0.0527519992412785,0.0731873905421274,0.00913658174891495,0.0435469354583494,0.0013043225399306,"shifted"
3678,357.484533913427,504.053455652214,0.0513988766314237,0.0294510883428367,0.0090979257524546,0.0435531065729116,0.00130716386952025,"shifted"
3679,357.521185631835,503.969885787117,0.0514048046564644,0.0295047600132532,0.00911538154522895,0.0435507267751678,0.00130821955293815,"shifted"
3680,357.512445194408,503.864164418458,0.0513786973943711,0.0294549309117362,0.00911737103484542,0.0435531422905396,0.00130930732310266,"shifted"
3681,357.587419987263,503.831392469365,0.0513858566963182,0.0295070079864312,0.00913351793462605,0.0435528069257097,0.00130991605148292,"shifted"
3682,360.661814728125,505.2326289434,0.051784877494258,0.0292796923817839,0.00950930247437994,0.0435973823670939,0.00129806464010746,"shifted"
3683,360.749144269227,505.216577051099,0.0517919709515354,0.0293339838894023,0.00952427718826082,0.0435969752483965,0.00129846476866652,"shifted"
3684,361.136494742871,505.234928505439,0.0517360816195427,0.0292822377910667,0.0094211128391444,0.0436439735782146,0.0012979193374923,"shifted"
3685,360.848071253362,505.119481904445,0.0536590003413623,0.109691408869279,0.00942962490060656,0.0436576056202451,0.00129948947467242,"shifted"
3686,360.717840676078,504.993974984352,0.0516887931408125,0.0293290970272588,0.00940386588825076,0.0436741689237815,0.0013006387280238,"shifted"
3687,360.901009077899,505.278369826783,0.0516495815666849,0.0293765572953745,0.00946108411045725,0.0436910360995485,0.00129944988392047,"shifted"
3688,361.201596526825,505.224983708596,0.0537535930289971,0.113545763925957,0.00940738839423618,0.0437085602146203,0.00129919136066645,"shifted"
3689,361.452681915435,505.120340590889,0.0516211458499143,0.0325740135765302,0.00935344433864122,0.0437057460115367,0.00129934433919913,"shifted"
3690,361.108526579331,504.986468980455,0.0515857555233725,0.0293668187854276,0.00934798810825459,0.043697817881096,0.0013010172805767,"shifted"
3691,361.03730425472,504.945511655521,0.0515654143682336,0.0294029366911345,0.00934991274143927,0.0437006646608811,0.0013017102466325,"shifted"
3692,355.901704906389,501.681865262694,0.0515943944754441,0.0294548072168474,0.00915989278709451,0.0437634033736355,0.00129512755566585,"shifted"
3693,353.325245206565,499.914240343126,0.0513716784666044,0.0296672611471919,0.00908314412623662,0.043719593275808,0.0012921281425795,"shifted"
3694,357.518022301581,501.942994488405,0.0513517992280354,0.0296240247305989,0.00894514057559139,0.0436935113390485,0.00128902763021051,"shifted"
3695,357.637633414347,502.415470811865,0.0787417035044413,0.734313309888285,0.00909595366973582,0.0436238101172085,0.0012896548999637,"shifted"
3696,358.62598592047,502.667450381697,0.0513795985895283,0.0295636744681397,0.00931857030308081,0.043532445104672,0.00128937262142511,"shifted"
3697,358.554029693496,502.609641425915,0.0644296025604058,0.52179637466657,0.00931979098860238,0.0435613024698469,0.0012914068004603,"shifted"
3698,358.556449475032,502.555778744568,0.0513048448100462,0.0295612520813313,0.0092824867816003,0.0435891318920076,0.00129298247599368,"shifted"
3699,358.56238616955,502.74795578689,0.0512327696643985,0.0296030310363542,0.00927455903657743,0.0436092795442302,0.00129305701722419,"shifted"
3700,358.765514626064,502.923514028354,0.0517644597636018,0.0577743667681783,0.0092433735926489,0.0436362943407267,0.00129282679220529,"shifted"
3701,358.762781978142,502.778179245815,0.0511152725359193,0.0325315444697352,0.0092672227591652,0.0436271926420561,0.00129441625206423,"shifted"
3702,359.190928060989,502.894494188392,0.0511724456962075,0.0333065913122718,0.00927406645325474,0.0436530379232409,0.00129374556717032,"shifted"
3703,361.481779877335,504.163864643596,0.0566391811154698,0.317590655210621,0.00939680142242064,0.0438007872716202,0.00128450853157809,"shifted"
3704,360.952306605795,503.746728928427,0.0512787781258465,0.0296917973403669,0.00936836507230907,0.0437581015522441,0.00128782677993331,"shifted"
3705,360.579132677781,503.767395123528,0.0512881106446973,0.0297211988245346,0.00933051424987082,0.0437261305043228,0.00128860601793242,"shifted"
3706,358.036282879165,501.285733279236,0.0540109815648116,0.189639149709491,0.00931641958777667,0.043675321592632,0.00128402767632734,"shifted"
3707,359.330628534121,502.249986824659,0.0589021235033694,0.378275624760417,0.00945830804226835,0.0436657724325954,0.00128274878490397,"shifted"
3708,362.049767560014,504.364090545477,0.0532174704462094,0.173901284235239,0.0088959959515097,0.0437171485215838,0.0012710008160867,"shifted"
3709,360.900551357494,503.399786553995,0.051271276036622,0.0295319400904984,0.0090686814451709,0.0436299708582297,0.00127927087040421,"shifted"
3710,360.74885117372,503.13053094825,0.0514253685647403,0.0297343263566759,0.00909640351637235,0.0436616009790546,0.00128149860857052,"shifted"
3711,360.513193038025,502.93949385698,0.0513185533690923,0.0296164558639545,0.00914192898970919,0.0436560097867243,0.00128386406826633,"shifted"
3712,360.5054460314,502.806931532716,0.0513601161087035,0.0296755319164161,0.00914560457045934,0.0436678275437987,0.00128491042494301,"shifted"
3713,361.736345512956,503.314530236846,0.051512247683666,0.0295640833313881,0.00887259658966408,0.0434998579437312,0.00128098766772508,"shifted"
3714,361.601660152971,503.180525384454,0.0695753121702104,0.572836896899806,0.0087364763184013,0.0433012236791231,0.0012822091053202,"shifted"
3715,361.231137847794,503.560025191136,0.0513786266021912,0.0296381672140604,0.00878081008458506,0.043274401926683,0.00128185582569282,"shifted"
3716,361.085434603758,503.325937236396,0.0513124724329217,0.0295961227934771,0.0088573069827696,0.0432209668378659,0.00128339595150015,"shifted"
3717,360.991748984596,503.181345952704,0.0512831475014451,0.0296597006225072,0.00888052896902097,0.0432088447784378,0.00128476523304946,"shifted"
3718,363.133218972178,504.030702340653,0.051471508988426,0.029589080650389,0.00863157224250528,0.0432418727198696,0.00127694629980174,"shifted"
3719,365.105619828309,504.973029959088,0.0829599123966996,0.751828412225483,0.00847118773056775,0.0433563774105079,0.00126948240045045,"shifted"
3720,364.043869167619,504.381227510156,0.0515233940793617,0.0296064282004911,0.00868489522473198,0.0434480297872421,0.00127427218998463,"shifted"
